,count,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,s_22,s_23,s_24,s_25,s_26,s_27,s_28,s_29,s_30,s_31,s_32,s_33,s_34,s_35,s_36,s_37,s_38,s_39,s_40,s_41,s_42,s_43,s_44,s_45,s_46,s_47,s_48,s_49,s_50,s_51,s_52,s_53,s_54,s_55,s_56,s_57,s_58,s_59,s_60,s_61,s_62,s_63,temperature,humidity
43,43,25423.5,25422.4,1799.1,1798.8,1799.0,1172.5,1172.4,1172.8,8341.8,8343.5,8344.3,1718.1,1718.2,1718.6,4302.2,4301.9,94044.1,94301.9,12727.6,12744.0,12741.6,2383.7,2384.7,2387.0,1406.3,1406.3,1406.2,2264.9,2265.2,2265.8,14200.0,14206.0,21598.8,21603.1,4531.5,4530.8,4530.2,1916.4,1917.0,1918.0,5856.5,5857.7,5858.2,2310.2,2310.4,2311.1,63366.6,63390.8,5047.0,5046.9,1491.7,1490.7,1490.9,4375.5,4375.9,4376.9,1315.3,1314.5,1314.7,1487.3,1487.1,1487.6,4541.3,4543.2,29.920000,20.799999
44,44,25426.1,25421.1,1799.0,1798.6,1798.8,1172.5,1172.7,1172.9,8341.0,8340.5,8342.3,1718.3,1718.0,1718.7,4302.0,4302.1,94075.5,94123.0,12733.0,12739.2,12737.8,2382.8,2384.9,2387.0,1406.1,1405.9,1405.9,2265.5,2264.7,2265.7,14199.8,14208.9,21592.3,21587.9,4529.8,4529.0,4529.6,1916.3,1916.8,1917.6,5854.1,5854.2,5855.4,2310.3,2310.2,2311.0,63357.6,63386.8,5047.3,5046.3,1491.8,1491.1,1491.5,4374.7,4375.4,4375.7,1315.2,1314.3,1314.4,1487.9,1487.5,1487.6,4542.6,4542.2,29.930000,20.629999
45,45,25407.5,25422.0,1799.4,1798.9,1799.0,1172.2,1172.1,1172.7,8340.5,8342.8,8342.0,1718.2,1718.1,1718.1,4301.6,4302.1,94009.1,94256.4,12734.5,12738.1,12737.4,2382.8,2384.8,2386.8,1405.7,1405.6,1405.6,2265.5,2265.1,2265.8,14199.6,14203.7,21581.1,21586.3,4531.7,4530.9,4530.9,1916.9,1916.9,1918.2,5855.5,5856.3,5855.3,2310.3,2310.2,2310.7,63355.0,63470.6,5045.7,5046.7,1491.6,1490.8,1490.9,4374.3,4375.6,4376.2,1314.8,1314.1,1314.4,1487.3,1486.9,1487.3,4541.7,4541.6,29.930000,20.510000
46,46,25407.4,25402.0,1799.5,1798.9,1799.3,1172.2,1172.2,1172.6,8337.6,8338.3,8339.6,1718.4,1718.3,1718.4,4301.9,4302.0,94114.3,94241.7,12739.3,12738.0,12735.3,2382.0,2384.3,2386.1,1405.6,1405.4,1405.6,2264.9,2264.9,2265.1,14197.5,14202.2,21590.5,21597.5,4530.8,4529.2,4529.7,1916.9,1917.6,1918.1,5856.1,5855.9,5855.2,2311.4,2310.9,2311.3,63344.7,63477.2,5041.5,5045.7,1491.7,1491.0,1491.3,4373.9,4375.0,4374.0,1314.7,1314.2,1314.3,1487.3,1487.3,1487.2,4543.3,4543.0,29.950001,20.379999
47,47,25413.4,25406.3,1799.6,1799.3,1799.3,1172.3,1172.3,1172.7,8334.6,8335.9,8337.1,1716.9,1716.9,1717.5,4301.4,4301.6,94153.0,94078.5,12729.7,12736.1,12737.7,2383.2,2384.4,2386.5,1405.5,1405.4,1405.4,2265.1,2264.9,2265.1,14198.0,14201.2,21601.9,21597.3,4529.4,4529.7,4529.1,1916.4,1917.0,1918.1,5855.5,5855.4,5854.6,2310.7,2311.1,2311.8,63303.3,63373.2,5043.7,5044.6,1491.2,1490.9,1490.9,4373.3,4373.8,4373.2,1314.4,1313.8,1313.4,1487.7,1487.1,1487.1,4545.3,4544.7,29.910000,20.200001
48,48,25410.9,25419.6,1799.3,1799.0,1799.1,1171.7,1171.7,1172.1,8332.7,8334.6,8336.2,1717.5,1717.0,1717.7,4301.2,4301.8,94246.1,94553.6,12739.2,12738.2,12737.2,2382.4,2384.8,2386.4,1405.2,1405.0,1405.1,2265.0,2264.6,2265.5,14197.4,14201.3,21593.7,21590.7,4528.9,4527.7,4528.2,1916.3,1916.7,1917.4,5855.1,5852.5,5854.2,2310.9,2311.0,2311.6,63382.2,63488.9,5044.1,5045.7,1491.6,1490.7,1490.8,4373.2,4372.0,4372.3,1313.8,1313.1,1313.3,1487.5,1486.7,1486.9,4542.9,4543.1,29.920000,20.049999
49,49,25409.1,25411.9,1799.0,1798.8,1799.0,1171.6,1171.7,1172.1,8332.0,8334.1,8334.3,1716.6,1716.3,1716.8,4301.9,4301.9,94378.3,94496.1,12732.8,12734.1,12733.6,2381.9,2384.1,2385.6,1405.1,1405.0,1405.2,2264.7,2264.9,2265.2,14197.5,14201.7,21597.4,21607.0,4528.5,4528.0,4528.3,1916.5,1916.8,1917.9,5852.8,5854.0,5851.5,2310.8,2310.5,2311.5,63335.1,63405.1,5044.0,5043.7,1491.2,1490.3,1490.4,4371.9,4372.9,4373.6,1313.3,1312.9,1312.9,1487.4,1486.7,1487.1,4555.1,4552.0,29.910000,20.020000
50,50,25397.6,25397.3,1799.9,1799.4,1799.7,1171.7,1171.7,1171.9,8329.5,8330.4,8330.6,1715.4,1715.8,1715.4,4301.6,4302.3,94384.2,94473.2,12743.4,12745.4,12742.7,2382.2,2383.7,2385.4,1404.8,1404.7,1404.8,2265.7,2265.3,2265.6,14194.9,14197.4,21589.3,21586.0,4527.4,4526.8,4527.3,1916.6,1917.0,1917.9,5851.6,5852.4,5853.3,2311.5,2311.3,2311.9,63296.6,63391.5,5044.7,5042.6,1491.4,1490.7,1490.7,4370.6,4371.6,4372.0,1313.4,1312.5,1312.8,1487.0,1486.9,1487.2,4544.8,4545.6,29.910000,19.900000
51,51,25400.8,25399.2,1799.6,1799.4,1799.8,1171.7,1171.6,1172.0,8329.5,8331.4,8332.2,1715.8,1715.6,1716.0,4301.3,4301.9,94224.8,94297.5,12740.6,12732.7,12730.7,2381.9,2384.0,2385.8,1404.5,1404.5,1404.5,2264.4,2264.2,2265.2,14194.5,14200.1,21595.3,21604.8,4525.1,4525.3,4524.7,1916.1,1916.5,1917.5,5853.4,5853.2,5852.3,2310.3,2310.9,2310.5,63327.1,63491.5,5045.1,5043.9,1491.6,1490.8,1491.0,4371.0,4370.8,4371.4,1313.1,1312.4,1312.7,1487.6,1487.4,1487.7,4545.7,4545.9,29.920000,19.850000
52,52,25414.6,25421.4,1800.3,1799.6,1799.8,1171.4,1171.3,1171.7,8327.6,8327.5,8328.0,1715.9,1716.1,1716.0,4301.2,4301.4,94070.4,94392.3,12726.2,12732.9,12729.7,2382.8,2384.3,2385.9,1404.3,1404.1,1404.2,2264.6,2264.2,2265.3,14193.6,14197.1,21613.6,21611.5,4525.6,4525.1,4525.2,1916.5,1916.9,1917.7,5851.2,5851.7,5851.0,2309.5,2310.0,2310.3,63291.0,63486.9,5043.5,5042.4,1491.5,1490.5,1490.9,4368.8,4368.8,4370.3,1313.1,1312.2,1312.4,1487.9,1487.3,1487.2,4543.9,4545.1,29.910000,19.790001
53,53,25409.6,25406.5,1800.1,1799.6,1799.8,1171.1,1171.2,1171.7,8322.9,8324.5,8326.9,1715.0,1714.9,1715.4,4300.8,4301.0,94271.8,94444.5,12735.2,12730.8,12730.9,2381.3,2383.4,2385.3,1404.1,1403.9,1404.0,2265.3,2265.0,2265.5,14198.4,14202.9,21598.5,21606.5,4524.1,4523.3,4523.4,1916.4,1917.1,1917.8,5847.1,5847.3,5848.0,2308.9,2309.0,2308.9,63293.7,63390.1,5043.8,5044.4,1491.5,1490.4,1490.4,4367.8,4367.4,4368.3,1312.6,1312.1,1311.8,1487.4,1487.2,1487.2,4541.8,4541.9,29.920000,19.809999
54,54,25373.7,25391.7,1798.4,1797.7,1798.1,1169.9,1169.9,1170.3,8315.6,8319.6,8318.2,1711.0,1711.0,1711.6,4298.5,4298.2,94210.2,94312.1,12727.8,12732.9,12737.1,2380.8,2382.9,2384.7,1402.9,1402.7,1402.8,2262.9,2262.8,2263.8,14195.4,14195.8,21566.4,21568.8,4517.2,4516.7,4516.5,1915.6,1916.1,1917.1,5833.1,5834.6,5834.3,2304.7,2304.7,2305.2,63338.7,63347.3,5043.6,5044.6,1490.6,1490.0,1490.0,4363.9,4363.9,4364.4,1311.9,1311.3,1311.6,1487.5,1487.2,1487.5,4541.7,4543.1,29.889999,19.910000
55,55,25400.0,25402.1,1799.9,1799.0,1799.4,1169.9,1169.9,1170.3,8316.0,8318.3,8318.3,1712.7,1712.5,1712.4,4299.5,4299.8,94304.8,94138.4,12726.3,12730.1,12732.8,2381.3,2382.9,2384.2,1403.0,1402.9,1403.0,2263.8,2263.8,2263.9,14196.9,14200.4,21578.7,21586.3,4517.5,4517.0,4517.3,1915.9,1916.1,1917.2,5836.5,5836.2,5836.7,2305.5,2305.5,2306.2,63320.8,63362.3,5044.7,5043.3,1489.8,1489.4,1489.8,4363.6,4364.1,4363.9,1311.9,1311.1,1311.0,1487.4,1486.6,1487.1,4542.4,4541.3,29.889999,20.780001
56,56,25386.7,25382.6,1799.5,1799.2,1799.3,1169.5,1169.5,1169.9,8315.1,8315.1,8317.4,1712.5,1712.5,1713.0,4299.3,4299.5,94151.6,94455.6,12727.4,12730.3,12732.9,2381.2,2382.8,2384.2,1403.0,1402.8,1403.0,2264.1,2264.5,2264.3,14193.4,14195.2,21576.3,21582.4,4516.7,4515.9,4515.4,1916.0,1916.6,1917.6,5841.1,5841.2,5840.8,2306.3,2306.1,2306.9,63280.4,63438.0,5045.1,5043.2,1490.7,1489.8,1490.1,4364.0,4363.9,4365.4,1311.4,1310.8,1310.8,1487.2,1486.7,1487.4,4543.2,4544.7,29.950001,20.799999
57,57,25395.1,25377.3,1799.5,1798.9,1799.4,1169.6,1169.6,1169.9,8314.1,8316.6,8316.1,1712.1,1712.0,1712.1,4299.9,4299.8,94342.3,94357.7,12729.2,12728.5,12734.5,2380.9,2382.9,2384.3,1402.9,1402.7,1402.7,2264.6,2264.2,2265.0,14194.9,14196.4,21582.7,21565.1,4515.3,4514.3,4515.9,1916.4,1916.6,1917.6,5841.6,5841.4,5841.6,2306.9,2306.8,2307.0,63322.5,63367.9,5044.8,5044.0,1490.7,1490.1,1490.2,4363.0,4362.9,4363.4,1310.9,1310.2,1310.4,1487.6,1487.1,1487.1,4544.6,4543.8,29.920000,20.629999
58,58,25382.6,25411.2,1799.4,1799.0,1799.4,1169.2,1169.2,1169.8,8313.5,8313.5,8314.5,1712.3,1712.6,1712.7,4299.6,4300.0,94208.7,94359.2,12727.9,12721.2,12723.4,2380.8,2382.4,2383.9,1402.5,1402.4,1402.4,2264.3,2265.0,2265.5,14191.2,14193.2,21613.3,21601.3,4515.4,4515.4,4514.9,1916.1,1916.7,1917.6,5839.3,5839.0,5838.9,2306.3,2306.6,2306.8,63428.3,63350.0,5043.8,5043.0,1491.0,1489.9,1490.1,4362.7,4362.9,4363.5,1310.7,1310.1,1310.2,1487.3,1487.5,1487.4,4546.1,4545.7,29.910000,20.299999
59,59,25380.0,25380.2,1799.8,1799.3,1799.3,1169.2,1169.2,1169.7,8311.8,8312.6,8311.6,1711.7,1711.3,1711.8,4299.4,4299.3,94387.1,94476.2,12724.0,12723.0,12723.9,2380.4,2382.1,2384.4,1402.3,1401.9,1402.1,2264.5,2264.4,2265.2,14202.8,14199.4,21621.4,21618.1,4513.5,4514.4,4513.6,1915.7,1916.4,1917.1,5835.8,5835.5,5836.7,2305.9,2306.2,2306.8,63201.8,63331.8,5043.3,5043.7,1490.5,1489.9,1490.0,4361.9,4362.1,4363.3,1310.1,1309.6,1309.4,1486.6,1486.2,1486.6,4544.8,4545.6,29.889999,20.110001
60,60,25384.1,25382.3,1799.4,1799.1,1799.1,1169.2,1169.2,1169.5,8307.5,8309.3,8309.1,1710.8,1710.8,1711.5,4298.2,4298.6,94169.9,94349.6,12725.2,12727.6,12732.3,2380.3,2382.0,2384.0,1401.9,1401.8,1401.9,2263.5,2263.7,2264.0,14194.9,14194.5,21601.1,21608.1,4512.7,4512.5,4511.9,1916.1,1916.7,1917.3,5836.0,5836.6,5835.8,2306.2,2306.0,2306.8,63386.1,63351.0,5042.4,5043.1,1490.3,1489.6,1489.8,4360.8,4360.8,4361.2,1310.0,1309.4,1309.4,1487.4,1486.9,1487.2,4544.1,4541.7,29.910000,20.049999
61,61,25383.3,25402.0,1799.2,1799.0,1799.2,1168.9,1168.9,1169.4,8306.3,8307.1,8306.5,1711.2,1711.2,1711.2,4298.2,4298.3,94081.4,94290.8,12714.4,12716.6,12720.6,2379.5,2382.1,2383.6,1401.7,1401.6,1401.7,2263.3,2263.6,2264.0,14193.6,14196.8,21599.2,21605.6,4512.8,4511.7,4511.0,1915.5,1916.1,1917.1,5834.2,5833.1,5834.5,2305.6,2305.4,2306.4,63276.8,63419.4,5042.2,5043.4,1490.4,1489.6,1489.9,4359.9,4359.6,4360.5,1309.6,1308.9,1309.2,1487.3,1487.3,1487.3,4544.8,4544.5,29.910000,19.959999
62,62,25380.2,25381.7,1799.4,1799.0,1799.2,1168.6,1168.4,1168.9,8303.4,8303.4,8304.9,1711.1,1711.3,1711.4,4298.2,4297.9,94094.5,94246.1,12715.2,12716.9,12719.8,2379.5,2381.6,2383.4,1401.2,1401.2,1401.4,2263.6,2263.6,2264.2,14189.0,14194.4,21595.8,21598.8,4510.0,4509.1,4509.4,1915.7,1916.1,1917.1,5832.5,5830.9,5830.9,2305.6,2305.5,2306.1,63226.9,63308.9,5041.6,5041.8,1490.1,1489.5,1489.4,4360.0,4359.7,4360.3,1309.3,1308.7,1308.9,1487.8,1487.2,1487.4,4546.2,4544.6,29.889999,19.830000
63,63,25370.6,25394.7,1799.7,1799.0,1799.8,1168.5,1168.5,1168.9,8300.1,8301.1,8302.1,1710.5,1710.7,1710.6,4297.6,4297.8,94312.1,94407.0,12717.9,12722.9,12725.4,2379.7,2381.5,2383.4,1401.0,1400.8,1401.0,2263.8,2264.1,2264.4,14187.0,14188.4,21590.8,21594.6,4510.3,4509.0,4509.5,1915.3,1916.0,1917.0,5830.0,5829.6,5829.1,2305.0,2304.9,2305.4,63334.4,63369.9,5042.6,5042.7,1490.1,1489.5,1489.5,4358.3,4358.2,4358.4,1309.0,1308.3,1308.3,1487.3,1486.9,1487.4,4543.3,4545.3,29.910000,19.840000
64,64,25361.1,25374.6,1799.5,1799.1,1799.3,1168.4,1168.2,1168.6,8299.9,8300.7,8301.0,1709.7,1709.3,1709.6,4297.5,4297.6,94221.9,94309.2,12711.0,12713.2,12720.3,2379.9,2381.7,2383.3,1400.6,1400.5,1400.6,2263.1,2263.1,2263.6,14184.4,14188.4,21617.2,21611.3,4508.3,4507.6,4507.5,1915.6,1916.0,1917.1,5826.8,5827.9,5827.1,2305.3,2304.8,2305.6,63351.6,63471.9,5043.1,5043.1,1490.4,1489.6,1489.9,4357.1,4357.0,4357.4,1308.6,1308.1,1308.2,1487.8,1487.3,1487.4,4543.4,4545.3,29.910000,19.850000
65,65,25365.8,25376.3,1799.0,1798.6,1799.1,1168.2,1168.1,1168.5,8294.5,8297.6,8297.1,1709.7,1709.9,1710.4,4296.9,4296.8,93973.3,94298.9,12708.8,12718.0,12719.1,2379.2,2381.7,2383.2,1400.5,1400.2,1400.4,2262.5,2262.8,2263.0,14183.4,14184.2,21575.0,21600.8,4505.8,4505.1,4503.7,1915.8,1916.4,1917.3,5828.4,5828.7,5828.9,2305.1,2305.2,2305.5,63301.9,63450.9,5044.7,5043.3,1489.7,1489.0,1489.4,4356.3,4355.4,4356.2,1308.4,1307.4,1307.7,1487.4,1487.1,1487.2,4545.1,4542.6,29.910000,19.870001
66,66,25370.0,25388.1,1799.1,1798.8,1799.0,1168.0,1167.9,1168.4,8294.1,8295.2,8295.0,1710.0,1709.4,1710.3,4296.5,4297.0,94247.6,94370.9,12711.4,12708.5,12713.5,2379.7,2381.0,2383.1,1400.1,1400.0,1399.9,2262.9,2262.7,2263.2,14184.8,14182.6,21585.9,21585.2,4503.1,4503.5,4504.3,1916.0,1916.2,1917.2,5824.7,5825.1,5825.9,2304.6,2304.5,2305.1,63285.1,63375.9,5043.0,5042.7,1490.0,1489.1,1489.3,4355.0,4355.1,4355.8,1307.8,1307.1,1307.3,1486.8,1486.5,1486.6,4543.0,4543.2,29.910000,19.730000
67,67,25352.2,25360.9,1799.1,1798.5,1798.7,1167.3,1167.3,1167.5,8288.5,8290.9,8293.4,1709.2,1708.9,1710.0,4296.7,4296.5,94303.3,94265.9,12706.4,12714.6,12711.9,2380.1,2382.3,2383.3,1399.7,1399.6,1399.6,2262.0,2262.1,2262.6,14177.6,14184.3,21583.7,21582.7,4502.5,4502.0,4501.5,1916.0,1916.4,1917.3,5823.9,5824.3,5823.4,2304.0,2304.2,2304.7,63314.2,63343.4,5042.8,5042.5,1489.9,1489.2,1489.0,4353.2,4353.2,4353.7,1307.5,1306.9,1307.0,1487.2,1486.8,1486.5,4544.8,4544.3,29.910000,19.690001
68,68,25349.2,25369.1,1798.7,1798.4,1798.7,1167.2,1167.3,1167.7,8287.5,8290.4,8290.4,1708.3,1708.3,1708.8,4296.1,4296.5,94186.0,94249.0,12695.4,12714.3,12713.9,2380.5,2382.2,2383.5,1399.2,1399.0,1399.2,2262.6,2262.7,2263.0,14184.5,14191.0,21586.5,21591.1,4501.7,4500.6,4500.2,1915.6,1916.1,1917.0,5820.8,5821.3,5821.9,2303.5,2303.6,2304.2,63220.6,63308.9,5041.7,5041.0,1489.3,1488.5,1488.6,4353.0,4352.3,4353.6,1307.2,1306.3,1306.4,1486.8,1486.5,1486.9,4543.8,4543.1,29.910000,19.620001
69,69,25348.8,25344.9,1799.0,1798.5,1798.8,1167.0,1167.0,1167.3,8285.4,8285.4,8286.8,1707.8,1707.6,1707.7,4295.0,4295.5,94114.3,94022.9,12707.2,12712.2,12712.9,2379.5,2381.1,2382.8,1398.9,1398.8,1399.0,2262.1,2261.8,2262.3,14183.1,14195.3,21576.7,21580.6,4498.4,4497.3,4497.8,1915.6,1915.8,1916.9,5818.6,5818.5,5818.9,2303.6,2303.3,2303.7,63206.4,63376.5,5041.1,5041.5,1489.1,1488.2,1488.4,4349.8,4351.1,4351.3,1306.4,1306.0,1305.8,1486.4,1486.1,1486.6,4544.4,4543.3,29.910000,19.580000
70,70,25341.3,25355.3,1798.9,1798.3,1798.3,1166.4,1166.4,1166.8,8280.5,8282.1,8283.8,1706.7,1706.7,1706.6,4294.8,4294.5,94033.2,94323.9,12700.5,12700.8,12708.1,2378.3,2379.7,2382.2,1398.5,1398.3,1398.5,2261.6,2261.8,2261.9,14181.3,14185.3,21581.6,21578.2,4495.6,4495.1,4495.3,1915.6,1915.9,1917.0,5816.2,5816.7,5816.9,2302.4,2302.9,2303.5,63163.2,63361.6,5039.5,5040.0,1489.0,1488.4,1488.5,4349.7,4349.6,4350.2,1306.7,1305.8,1306.0,1487.1,1486.2,1486.5,4542.6,4542.6,29.910000,19.540001
71,71,25359.4,25355.8,1798.7,1798.2,1798.4,1166.6,1166.4,1166.7,8278.5,8279.0,8279.2,1706.2,1706.3,1706.3,4294.7,4294.6,93990.1,94205.8,12701.3,12703.5,12708.0,2377.8,2380.0,2381.6,1398.2,1398.1,1398.2,2261.7,2261.7,2262.4,14177.5,14178.6,21561.1,21569.8,4494.1,4494.5,4492.9,1915.5,1915.7,1916.8,5813.1,5813.0,5814.1,2302.9,2302.8,2302.9,63209.1,63397.8,5039.1,5040.7,1489.3,1488.3,1488.6,4347.8,4348.2,4348.7,1306.2,1305.6,1305.6,1486.8,1486.8,1487.0,4545.1,4544.5,29.910000,19.610001
72,72,25365.5,25365.8,1799.0,1798.3,1798.4,1166.0,1166.0,1166.4,8275.8,8278.2,8277.1,1706.1,1705.9,1706.4,4293.7,4293.8,94031.7,94265.9,12692.2,12688.8,12699.5,2377.6,2378.8,2380.8,1397.5,1397.5,1397.6,2262.2,2261.7,2262.0,14180.0,14179.2,21561.3,21574.5,4492.3,4491.4,4491.7,1915.4,1915.8,1916.8,5809.4,5809.0,5808.5,2302.0,2301.7,2302.5,63207.1,63307.9,5040.3,5040.2,1489.0,1488.2,1488.6,4347.2,4347.0,4347.7,1305.8,1305.1,1305.3,1487.3,1486.4,1486.6,4541.9,4543.2,29.910000,19.520000
73,73,25342.1,25366.7,1798.5,1798.1,1798.2,1165.7,1165.8,1166.2,8273.5,8275.2,8275.3,1705.4,1705.5,1705.6,4293.9,4293.8,94223.4,94181.6,12702.5,12703.7,12707.3,2377.7,2379.8,2381.3,1397.3,1397.1,1397.3,2261.4,2261.3,2261.5,14176.9,14177.3,21589.1,21563.3,4490.9,4490.0,4490.4,1915.1,1915.4,1916.7,5806.9,5805.5,5806.9,2301.2,2301.2,2301.8,63215.3,63312.2,5038.6,5038.1,1487.9,1487.4,1487.7,4344.6,4345.1,4344.9,1305.5,1304.8,1304.7,1487.7,1487.4,1487.0,4542.2,4542.8,29.910000,19.570000
74,74,25327.9,25337.2,1798.8,1798.2,1798.4,1165.3,1165.3,1165.7,8270.9,8273.4,8270.7,1704.8,1704.6,1704.3,4293.1,4293.2,94078.5,94286.5,12694.0,12699.7,12697.8,2376.8,2378.4,2380.0,1397.1,1396.9,1397.0,2260.8,2260.7,2261.3,14179.9,14184.8,21578.3,21572.8,4490.2,4489.3,4489.3,1915.5,1916.0,1916.9,5808.1,5808.6,5808.5,2301.2,2301.4,2302.2,63246.4,63354.3,5039.6,5039.0,1487.7,1487.0,1487.2,4345.9,4345.5,4346.6,1305.4,1304.7,1304.8,1486.6,1486.4,1486.5,4540.1,4541.5,29.879999,19.570000
75,75,25305.7,25338.6,1798.2,1797.7,1798.1,1165.2,1165.2,1165.6,8270.8,8271.2,8270.9,1704.1,1703.6,1704.1,4293.2,4293.0,94055.8,94259.3,12699.6,12701.6,12699.7,2377.5,2379.2,2380.3,1396.7,1396.5,1396.6,2261.0,2261.1,2261.6,14177.6,14184.2,21558.9,21573.5,4486.8,4485.4,4486.0,1915.0,1915.7,1916.7,5806.1,5805.5,5806.3,2301.0,2301.3,2301.6,63218.6,63307.9,5037.8,5037.9,1488.0,1487.4,1487.4,4343.0,4343.5,4344.2,1305.0,1304.4,1304.4,1487.1,1486.9,1486.8,4540.7,4541.1,29.910000,19.610001
76,76,25314.5,25335.6,1798.4,1798.2,1798.4,1165.3,1165.1,1165.6,8267.9,8269.8,8270.3,1704.2,1704.1,1704.2,4292.8,4292.4,93998.9,94148.7,12691.9,12698.2,12701.5,2377.1,2379.4,2380.9,1396.6,1396.6,1396.6,2260.9,2261.0,2261.4,14181.3,14183.8,21588.5,21592.3,4486.9,4485.3,4487.8,1915.4,1915.6,1916.4,5804.7,5803.7,5804.7,2301.6,2301.5,2302.0,63128.3,63270.2,5038.1,5037.5,1488.3,1487.6,1487.8,4342.9,4342.6,4343.0,1304.5,1304.0,1304.0,1487.2,1486.6,1486.7,4540.4,4539.8,29.910000,19.620001
77,77,25327.7,25323.6,1798.7,1797.9,1798.7,1165.1,1165.0,1165.3,8266.3,8268.1,8268.4,1704.8,1704.2,1704.5,4292.6,4293.0,93987.2,94073.3,12691.1,12691.5,12695.0,2378.0,2379.9,2381.7,1396.5,1396.4,1396.6,2261.1,2260.9,2261.4,14179.1,14179.5,21589.8,21594.2,4487.0,4486.7,4486.4,1915.3,1915.8,1916.7,5804.1,5804.5,5805.2,2302.0,2302.0,2302.5,63160.6,63338.1,5038.3,5038.8,1488.6,1487.6,1488.1,4342.7,4343.3,4343.2,1304.9,1304.3,1304.2,1487.1,1486.3,1486.7,4541.2,4539.8,29.920000,19.670000
78,78,25321.8,25335.7,1797.8,1797.5,1797.8,1165.3,1165.3,1165.8,8266.2,8268.3,8268.0,1703.8,1704.2,1704.4,4292.5,4292.8,93923.1,94193.3,12680.9,12685.5,12685.9,2377.9,2379.8,2381.8,1396.6,1396.5,1396.6,2260.5,2260.9,2260.6,14174.5,14180.6,21574.8,21585.5,4487.4,4486.4,4486.4,1915.6,1916.3,1916.9,5803.8,5804.2,5804.8,2301.3,2301.5,2301.8,63222.6,63243.7,5036.5,5036.5,1488.4,1487.6,1487.8,4341.6,4341.9,4343.6,1304.5,1303.8,1304.2,1486.7,1486.1,1486.3,4539.9,4540.6,29.910000,19.760000
79,79,25324.8,25338.6,1798.6,1798.1,1798.3,1165.3,1165.3,1165.8,8267.5,8266.9,8268.5,1704.4,1704.1,1704.2,4292.5,4292.5,94025.9,94128.9,12682.9,12688.9,12691.7,2377.2,2378.8,2380.7,1396.5,1396.3,1396.5,2260.6,2260.7,2261.2,14172.5,14179.2,21574.7,21560.1,4487.1,4485.7,4486.4,1915.5,1916.0,1917.0,5803.1,5803.8,5804.1,2301.2,2301.6,2302.1,63166.5,63217.3,5036.7,5037.5,1488.4,1487.8,1487.8,4341.7,4341.9,4342.4,1304.6,1303.8,1304.0,1486.8,1486.1,1486.4,4541.2,4542.3,29.879999,19.760000
80,80,25333.5,25333.3,1798.5,1797.9,1798.4,1165.2,1165.1,1165.5,8264.9,8265.0,8266.2,1704.1,1703.8,1704.6,4291.8,4292.2,94160.4,94223.4,12682.8,12680.4,12684.4,2377.6,2379.3,2381.2,1396.3,1396.2,1396.3,2260.8,2260.7,2261.4,14179.7,14177.0,21575.1,21560.0,4486.1,4485.2,4484.8,1915.5,1915.9,1916.8,5803.6,5803.0,5803.1,2301.0,2300.5,2301.5,63098.0,63221.3,5036.9,5037.4,1488.0,1487.5,1488.0,4340.2,4340.9,4341.8,1304.2,1303.6,1303.5,1487.3,1486.5,1486.9,4541.9,4539.3,29.889999,19.760000
81,81,25320.0,25329.2,1798.5,1797.8,1798.3,1165.1,1165.1,1165.3,8262.5,8262.9,8263.5,1703.7,1704.1,1704.2,4291.9,4291.9,93994.5,94186.0,12677.6,12681.9,12680.1,2376.4,2378.3,2379.6,1396.3,1396.2,1396.4,2260.9,2260.9,2261.4,14175.3,14176.1,21574.5,21571.4,4484.3,4483.9,4484.1,1915.3,1915.9,1916.8,5802.3,5803.1,5805.2,2300.8,2301.1,2301.6,63170.8,63306.6,5037.6,5037.8,1488.3,1487.5,1487.6,4340.0,4340.4,4340.9,1304.2,1303.5,1303.6,1487.1,1486.5,1486.8,4540.7,4540.0,29.889999,19.750000
82,82,25335.4,25330.5,1798.3,1797.8,1797.9,1164.8,1164.7,1165.2,8261.6,8263.0,8263.2,1703.4,1703.5,1703.9,4292.2,4292.1,94031.7,94277.6,12678.8,12682.6,12688.4,2376.5,2378.5,2380.2,1396.0,1395.9,1396.0,2260.0,2260.4,2260.7,14177.8,14183.0,21568.4,21561.3,4483.9,4482.9,4483.9,1915.3,1915.5,1916.6,5799.0,5799.2,5798.6,2300.7,2300.8,2301.0,63229.5,63285.7,5036.5,5035.8,1488.3,1487.7,1487.8,4337.9,4338.0,4338.2,1303.7,1302.9,1303.1,1487.4,1487.5,1487.1,4540.1,4540.8,29.889999,19.719999
83,83,25321.6,25316.9,1798.1,1797.9,1798.4,1164.5,1164.3,1164.6,8258.4,8261.1,8260.2,1702.8,1703.1,1703.3,4291.6,4291.4,94098.9,94144.3,12683.0,12683.7,12684.6,2377.3,2378.4,2380.6,1395.8,1395.9,1395.9,2260.2,2260.0,2260.6,14178.5,14180.1,21563.9,21562.4,4481.7,4480.5,4480.9,1915.4,1915.5,1916.4,5799.9,5799.3,5800.3,2300.1,2300.0,2300.5,63188.9,63276.8,5037.1,5036.4,1488.4,1487.6,1487.8,4337.4,4338.4,4338.7,1303.2,1302.6,1302.6,1487.0,1486.5,1486.8,4541.7,4541.2,29.910000,19.809999
