,count,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,s_22,s_23,s_24,s_25,s_26,s_27,s_28,s_29,s_30,s_31,s_32,s_33,s_34,s_35,s_36,s_37,s_38,s_39,s_40,s_41,s_42,s_43,s_44,s_45,s_46,s_47,s_48,s_49,s_50,s_51,s_52,s_53,s_54,s_55,s_56,s_57,s_58,s_59,s_60,s_61,s_62,s_63,temperature,humidity
10,10,25637.4,25656.5,1705.1,1704.6,1705.0,1175.4,1175.5,1176.0,8505.3,8505.1,8506.5,1682.3,1682.5,1683.0,4260.4,4260.9,94326.1,94516.0,12797.4,12802.3,12800.8,2379.0,2381.2,2383.3,1379.7,1379.6,1379.7,2216.7,2216.7,2217.2,14227.0,14230.0,20947.1,20956.7,4197.7,4199.6,4202.8,1877.7,1878.1,1878.6,5447.3,5431.9,5416.9,2210.5,2206.5,2201.6,62932.7,62931.4,4925.2,4922.7,1426.4,1425.1,1424.9,4309.2,4311.4,4314.7,1285.6,1285.1,1285.4,1454.7,1454.2,1453.7,4400.2,4398.8,28.940001,44.470001
11,11,25568.9,25578.4,1698.0,1697.8,1697.7,1168.6,1168.2,1168.2,8477.3,8478.1,8478.2,1659.4,1657.9,1657.1,4248.4,4248.2,94363.6,94564.0,12804.1,12805.9,12805.1,2380.5,2383.0,2384.9,1380.4,1380.9,1381.4,2221.1,2221.6,2222.3,14235.3,14231.4,20953.1,20985.8,4183.7,4185.9,4188.1,1877.2,1877.6,1878.3,5471.2,5474.5,5477.2,2209.8,2211.0,2212.5,63344.7,63544.9,4918.8,4919.4,1419.9,1420.2,1420.9,4325.8,4326.9,4328.5,1285.7,1285.2,1285.3,1454.3,1454.0,1454.3,4408.4,4407.3,28.980000,39.549999
12,12,25610.6,25626.8,1703.9,1702.5,1701.9,1165.9,1165.4,1165.5,8487.3,8484.7,8484.1,1666.2,1664.6,1664.0,4251.3,4251.0,94357.7,94542.6,12801.7,12803.9,12806.1,2379.1,2380.9,2383.4,1383.3,1383.2,1383.4,2222.6,2222.5,2223.3,14231.6,14235.0,20950.3,20956.3,4211.3,4211.5,4213.4,1877.6,1878.1,1879.3,5460.6,5465.2,5468.1,2215.4,2215.8,2216.4,63185.0,63358.3,4907.5,4907.9,1398.6,1398.9,1400.0,4301.1,4303.1,4303.6,1281.6,1281.0,1281.1,1451.0,1450.1,1450.2,4390.3,4389.8,28.950001,43.060001
13,13,25542.8,25563.9,1698.9,1698.6,1699.1,1150.0,1150.6,1151.6,8494.2,8496.2,8498.0,1663.0,1662.7,1662.6,4253.2,4253.6,94333.4,94620.1,12803.1,12801.8,12809.5,2378.9,2380.8,2382.4,1387.3,1387.2,1387.2,2228.0,2228.3,2227.9,14231.6,14237.4,20980.4,20974.1,4248.1,4247.5,4249.0,1880.2,1880.8,1881.6,5506.6,5507.6,5508.8,2238.3,2238.4,2239.4,63378.5,63431.6,4918.9,4919.1,1415.6,1414.9,1414.8,4305.8,4304.7,4304.7,1283.9,1283.0,1283.5,1452.6,1452.7,1452.7,4393.3,4394.1,28.980000,44.790001
14,14,25553.0,25565.3,1704.0,1703.3,1703.8,1159.2,1159.4,1160.1,8497.9,8500.9,8501.4,1665.6,1665.3,1664.7,4253.8,4253.4,94370.9,94553.6,12799.2,12801.8,12808.7,2379.1,2381.1,2382.9,1387.6,1387.5,1387.7,2227.7,2227.3,2227.9,14235.6,14238.2,20976.8,20961.5,4241.6,4241.0,4240.7,1878.8,1879.0,1879.8,5465.8,5465.9,5466.9,2225.1,2225.4,2225.7,63210.7,63436.0,4922.0,4922.6,1420.8,1419.5,1419.8,4315.6,4314.4,4314.7,1286.4,1285.5,1285.7,1455.0,1454.6,1454.6,4396.0,4396.3,28.990000,44.700001
15,15,25531.0,25528.8,1703.1,1702.4,1702.9,1158.4,1158.4,1159.3,8496.6,8501.5,8500.8,1665.9,1666.6,1667.4,4255.8,4255.6,94357.7,94572.8,12807.3,12809.3,12808.7,2379.9,2381.6,2382.9,1390.2,1390.1,1390.3,2231.7,2231.8,2232.4,14244.5,14253.9,21048.5,21055.1,4285.5,4286.0,4287.4,1883.3,1883.8,1884.8,5542.0,5538.2,5534.5,2246.1,2245.5,2245.6,63390.1,63467.9,4921.5,4922.1,1421.6,1421.4,1422.1,4327.3,4329.6,4331.8,1289.0,1288.4,1288.8,1456.5,1455.7,1456.3,4403.5,4403.7,28.980000,44.330002
16,16,25578.3,25605.7,1710.8,1710.4,1710.6,1168.6,1168.7,1169.4,8509.0,8509.0,8509.8,1679.4,1679.6,1680.8,4262.3,4262.0,93791.4,94654.9,12796.6,12800.2,12800.0,2377.9,2380.2,2381.5,1390.1,1390.1,1390.2,2231.0,2230.6,2230.9,14241.3,14238.8,21023.5,21017.9,4295.0,4292.9,4291.9,1881.5,1881.7,1882.5,5496.0,5486.7,5478.4,2236.9,2234.8,2233.7,63159.9,63276.1,4927.4,4928.2,1426.8,1427.0,1427.2,4321.1,4321.5,4321.4,1289.3,1288.5,1288.5,1457.0,1456.8,1457.4,4404.8,4405.9,28.980000,43.700001
17,17,25557.3,25544.6,1709.8,1709.2,1709.7,1167.1,1167.2,1167.8,8500.6,8503.7,8503.3,1673.2,1672.9,1673.0,4258.4,4258.3,94357.7,94656.4,12796.4,12796.2,12800.4,2378.6,2380.4,2382.3,1389.8,1389.8,1390.0,2229.2,2229.2,2229.9,14242.2,14243.9,21025.6,21040.1,4289.7,4289.4,4289.4,1882.3,1882.5,1883.7,5516.3,5514.4,5513.6,2240.9,2240.7,2241.2,63353.6,63503.2,4928.9,4927.9,1428.1,1427.8,1428.2,4325.0,4326.9,4327.7,1290.7,1290.2,1290.5,1458.4,1458.3,1458.0,4419.1,4419.2,28.990000,40.689999
18,18,25633.7,25665.5,1720.1,1720.0,1720.4,1175.3,1175.5,1176.1,8525.3,8528.3,8529.4,1693.5,1692.9,1693.8,4270.1,4270.2,94484.3,94565.4,12802.3,12805.0,12798.4,2377.6,2379.8,2381.9,1392.2,1392.0,1392.1,2232.7,2233.0,2234.0,14251.7,14253.2,21034.6,21033.8,4321.9,4321.0,4320.4,1885.2,1885.4,1886.9,5578.0,5580.8,5583.2,2265.4,2266.2,2267.0,63615.3,63703.7,4941.3,4941.0,1438.0,1437.4,1437.6,4349.1,4348.9,4350.0,1293.1,1292.4,1292.4,1458.0,1457.9,1457.6,4422.3,4422.9,28.980000,41.400002
19,19,25642.1,25655.3,1720.1,1719.9,1720.3,1177.4,1177.3,1177.9,8521.6,8524.5,8526.6,1694.4,1694.5,1694.8,4271.5,4271.4,94465.9,94582.4,12791.2,12788.2,12796.8,2376.8,2378.5,2380.0,1392.6,1392.3,1392.3,2232.9,2233.0,2233.5,14240.6,14245.0,21025.3,21039.9,4320.3,4320.8,4319.8,1883.9,1884.0,1884.9,5537.6,5538.7,5542.8,2259.0,2259.9,2261.6,63234.2,63595.0,4940.5,4940.8,1438.8,1438.3,1438.5,4346.4,4345.8,4346.9,1293.3,1292.8,1293.2,1458.9,1458.4,1458.6,4426.3,4425.0,28.980000,37.470001
20,20,25639.1,25648.3,1720.7,1720.3,1720.5,1177.2,1177.1,1177.4,8510.5,8513.1,8513.4,1689.7,1688.6,1688.4,4267.4,4267.6,94257.8,94461.4,12795.4,12792.0,12796.7,2376.1,2378.3,2379.9,1392.4,1392.5,1392.5,2232.6,2232.3,2232.4,14245.7,14247.6,21064.7,21069.8,4340.2,4339.5,4341.0,1886.3,1886.9,1887.9,5585.7,5587.1,5589.0,2272.7,2273.1,2273.6,63666.9,63740.3,4943.5,4943.0,1439.2,1438.1,1437.7,4332.5,4331.8,4332.2,1293.1,1292.1,1292.4,1459.2,1458.8,1459.0,4424.7,4425.3,28.980000,34.619999
21,21,25647.0,25663.7,1724.4,1723.9,1724.2,1179.1,1179.1,1179.7,8521.3,8523.1,8520.4,1695.1,1695.0,1694.5,4271.4,4271.1,94517.5,94691.1,12792.9,12790.3,12795.1,2376.3,2378.4,2380.2,1393.2,1393.1,1393.3,2233.3,2232.6,2233.2,14251.8,14256.0,21063.3,21064.1,4345.8,4345.8,4346.7,1886.7,1887.4,1888.2,5578.1,5580.0,5582.3,2272.0,2272.8,2274.1,63646.8,63700.4,4939.1,4940.2,1437.8,1437.4,1438.1,4338.3,4339.2,4340.4,1293.7,1293.4,1293.4,1459.5,1458.8,1459.3,4427.9,4428.5,29.020000,33.360001
22,22,25666.2,25686.8,1727.6,1727.2,1727.3,1179.8,1179.8,1180.3,8529.0,8530.3,8530.3,1701.6,1701.5,1702.1,4276.7,4276.9,94507.9,94697.1,12793.4,12790.5,12793.4,2375.9,2377.8,2379.7,1393.8,1393.7,1393.8,2234.0,2234.0,2234.4,14251.5,14255.0,21093.6,21098.0,4364.6,4363.8,4363.3,1888.3,1889.0,1889.8,5605.6,5607.2,5607.6,2282.0,2282.8,2283.8,63697.7,63790.3,4949.3,4951.3,1445.1,1444.7,1445.0,4361.9,4361.9,4363.7,1296.2,1295.5,1295.7,1460.0,1459.4,1460.1,4431.1,4430.8,28.990000,33.250000
23,23,25596.9,25607.1,1720.4,1720.5,1721.1,1175.5,1175.6,1176.0,8504.7,8505.9,8507.9,1688.6,1688.6,1689.4,4269.8,4270.1,94412.9,94507.9,12785.8,12788.3,12789.9,2376.0,2377.6,2379.3,1394.8,1394.9,1395.0,2235.4,2235.8,2236.4,14260.0,14261.7,21109.4,21113.1,4367.2,4366.5,4366.2,1889.7,1889.9,1890.9,5620.4,5621.2,5623.9,2285.1,2285.5,2286.2,63652.5,63873.1,4951.5,4951.2,1446.1,1445.2,1445.4,4357.9,4358.6,4358.8,1296.4,1295.5,1295.8,1460.9,1459.7,1459.6,4432.9,4432.0,28.990000,31.100000
24,24,25607.8,25592.4,1720.8,1719.9,1720.1,1175.6,1175.4,1175.7,8497.8,8498.4,8498.5,1685.6,1685.3,1684.9,4267.2,4267.0,94443.0,94542.6,12784.2,12782.9,12795.1,2376.3,2378.3,2380.3,1394.2,1394.2,1394.6,2235.9,2235.7,2236.0,14254.4,14264.1,21091.9,21109.3,4359.2,4360.0,4360.4,1889.4,1890.1,1891.2,5614.0,5615.2,5619.2,2280.9,2280.9,2282.1,63633.7,63749.4,4948.0,4949.2,1442.1,1441.8,1441.6,4352.1,4351.0,4350.9,1295.5,1294.9,1295.1,1460.3,1460.0,1460.1,4426.9,4429.5,29.030001,30.670000
25,25,25602.1,25601.0,1723.6,1723.1,1723.4,1174.0,1174.3,1174.6,8498.4,8500.6,8504.4,1689.2,1689.2,1690.1,4270.2,4270.9,94461.4,94558.1,12782.0,12789.5,12791.1,2375.8,2378.0,2379.5,1395.5,1395.3,1395.4,2235.9,2235.5,2236.3,14255.6,14256.6,21116.6,21113.2,4372.1,4370.8,4371.4,1889.5,1890.0,1891.0,5612.1,5613.6,5615.5,2281.9,2283.1,2283.9,63589.3,63741.0,4950.5,4951.1,1443.8,1443.3,1443.7,4346.8,4348.7,4348.9,1296.2,1295.7,1295.7,1462.0,1461.4,1461.4,4421.1,4421.8,28.990000,31.480000
26,26,25657.8,25680.0,1729.4,1728.6,1728.7,1178.6,1178.4,1179.0,8511.6,8511.5,8514.5,1698.8,1699.4,1699.5,4276.0,4276.3,94369.5,94840.2,12787.9,12791.9,12796.9,2375.4,2376.9,2379.1,1396.2,1396.1,1396.3,2237.8,2237.6,2238.5,14259.8,14264.5,21149.1,21138.9,4386.5,4386.3,4385.4,1891.0,1891.5,1892.2,5634.5,5632.9,5633.3,2289.8,2289.9,2290.1,63654.5,63728.5,4951.9,4953.7,1445.4,1444.6,1444.9,4345.1,4344.9,4344.5,1295.8,1295.1,1295.2,1460.1,1459.7,1460.1,4430.8,4430.6,29.030001,31.469999
27,27,25643.3,25620.8,1729.0,1728.4,1728.5,1177.6,1177.5,1178.0,8500.6,8501.4,8500.4,1693.3,1691.9,1691.3,4270.9,4270.3,94327.6,94434.2,12778.5,12786.1,12789.2,2374.2,2376.3,2378.3,1394.2,1394.2,1394.5,2235.4,2235.0,2236.1,14257.8,14263.5,21082.3,21080.8,4359.4,4357.1,4355.1,1887.4,1887.9,1888.7,5560.8,5564.5,5568.6,2267.5,2268.2,2269.4,63390.8,63500.5,4940.6,4939.7,1432.1,1431.3,1431.8,4315.3,4315.1,4316.1,1294.0,1293.0,1293.0,1459.9,1459.8,1459.7,4427.4,4427.0,29.030001,29.299999
28,28,25579.7,25601.8,1729.2,1729.2,1730.3,1170.6,1170.7,1171.5,8500.2,8502.1,8502.7,1691.9,1691.5,1691.6,4271.7,4271.2,94385.6,94517.5,12795.9,12789.1,12792.9,2376.0,2377.7,2379.7,1396.2,1396.2,1396.3,2237.7,2238.0,2238.5,14266.8,14265.6,21103.0,21127.3,4378.4,4378.6,4378.4,1890.1,1890.6,1891.6,5619.2,5618.4,5618.6,2280.8,2280.3,2280.9,63541.5,63650.5,4946.5,4945.7,1437.4,1437.3,1437.4,4338.0,4340.2,4342.4,1296.8,1296.4,1296.3,1462.7,1462.3,1462.5,4435.2,4436.1,29.059999,31.730000
29,29,25655.9,25643.8,1732.2,1731.6,1732.0,1175.4,1175.5,1176.0,8506.4,8506.8,8510.0,1699.3,1699.8,1700.1,4276.4,4276.9,94444.5,94783.8,12782.7,12786.2,12787.8,2375.2,2377.3,2378.8,1396.5,1396.4,1396.6,2238.8,2238.9,2239.3,14258.4,14261.4,21147.8,21147.3,4393.8,4394.3,4392.9,1891.2,1892.0,1893.1,5644.7,5644.5,5645.1,2289.7,2290.0,2290.3,63666.2,63815.2,4958.2,4958.9,1446.7,1445.8,1445.9,4361.5,4361.4,4361.4,1299.1,1298.3,1298.5,1461.2,1460.9,1460.7,4438.1,4438.8,29.049999,32.990002
30,30,25613.3,25625.6,1729.9,1729.6,1730.2,1176.1,1176.1,1176.7,8496.7,8498.4,8498.3,1696.5,1695.8,1695.6,4274.1,4274.5,94562.5,94624.5,12786.0,12784.9,12794.7,2375.9,2377.6,2379.2,1396.5,1396.5,1396.7,2237.6,2237.0,2236.4,14250.1,14240.1,21045.2,21057.5,4371.3,4370.3,4369.5,1887.6,1888.0,1889.1,5564.6,5566.2,5566.2,2267.4,2267.7,2267.8,63278.1,63421.7,4954.5,4954.6,1444.9,1443.9,1443.6,4338.5,4337.6,4336.3,1296.8,1296.4,1296.1,1461.2,1460.9,1461.3,4432.6,4431.9,29.059999,30.830000
31,31,25575.5,25590.1,1729.7,1728.7,1729.0,1170.4,1170.7,1171.5,8488.5,8491.8,8494.4,1690.2,1691.0,1691.9,4271.7,4272.6,94322.4,94603.1,12787.9,12785.7,12791.1,2376.4,2378.7,2380.5,1397.2,1397.0,1397.2,2237.8,2237.2,2237.7,14262.8,14258.8,21131.9,21133.0,4389.3,4389.1,4389.0,1891.6,1892.3,1893.3,5635.6,5634.8,5635.6,2279.7,2280.0,2280.4,63601.0,63743.0,4957.6,4957.2,1447.1,1446.6,1446.7,4361.0,4362.0,4363.1,1299.6,1299.1,1299.0,1463.0,1462.8,1463.3,4431.9,4431.2,29.070000,30.500000
32,32,25676.7,25696.3,1736.3,1736.0,1735.6,1178.2,1177.9,1178.2,8503.1,8504.2,8504.5,1702.4,1701.9,1701.9,4278.6,4278.7,94491.7,94686.7,12779.3,12779.4,12783.6,2376.0,2377.8,2378.7,1397.2,1397.0,1397.2,2237.6,2238.0,2238.8,14257.3,14254.9,21141.0,21131.4,4400.6,4400.2,4401.1,1892.6,1893.2,1893.8,5643.0,5643.4,5644.2,2285.7,2285.9,2286.6,63712.1,63745.7,4963.0,4962.6,1450.5,1449.7,1450.1,4366.2,4366.1,4366.5,1300.5,1299.6,1299.3,1462.1,1462.2,1462.3,4431.2,4432.0,29.059999,32.220001
33,33,25594.3,25584.7,1727.2,1726.2,1726.2,1172.6,1172.4,1172.6,8476.6,8480.2,8479.5,1686.8,1686.7,1686.6,4270.7,4271.1,94174.3,94597.2,12781.2,12778.2,12791.1,2376.2,2378.3,2379.7,1395.8,1395.7,1396.1,2234.6,2233.5,2234.5,14244.4,14246.3,21092.0,21080.3,4369.7,4368.8,4366.5,1889.0,1889.2,1890.2,5567.9,5567.7,5569.3,2259.0,2259.3,2260.5,63323.8,63462.9,4955.1,4954.6,1446.1,1445.3,1445.3,4340.9,4341.2,4342.5,1299.2,1298.5,1298.5,1463.4,1463.1,1462.9,4426.8,4427.0,29.049999,29.690001
34,34,25543.2,25550.0,1728.4,1727.8,1727.3,1168.0,1167.3,1166.8,8468.4,8468.4,8469.5,1676.2,1674.8,1673.8,4264.3,4264.5,94351.1,94454.1,12782.8,12786.8,12779.1,2376.6,2378.8,2380.4,1397.3,1397.2,1397.3,2235.9,2235.9,2236.3,14246.8,14254.3,21098.6,21111.8,4384.6,4384.7,4386.3,1891.1,1891.7,1892.9,5618.6,5622.4,5624.7,2271.8,2272.0,2273.1,63410.7,63536.9,4954.0,4955.0,1441.5,1440.5,1441.1,4344.1,4344.3,4344.5,1299.0,1298.4,1298.6,1462.5,1461.8,1462.0,4429.7,4429.0,29.100000,32.040001
35,35,25584.3,25588.7,1731.8,1731.6,1732.0,1167.2,1167.3,1167.8,8481.3,8482.3,8484.2,1689.6,1688.8,1688.7,4270.4,4270.6,94595.7,94724.4,12793.2,12795.2,12794.2,2377.1,2378.8,2380.7,1396.1,1396.1,1396.0,2231.9,2231.9,2231.5,14238.0,14242.6,21080.3,21081.2,4371.5,4372.4,4372.2,1889.7,1889.9,1890.8,5584.9,5582.3,5579.4,2256.4,2255.8,2254.2,63146.4,63225.6,4959.8,4959.4,1445.9,1445.2,1445.1,4350.5,4349.5,4348.9,1299.6,1298.7,1298.9,1462.1,1461.1,1461.5,4437.8,4436.1,29.100000,34.790001
36,36,25526.2,25539.8,1728.9,1728.6,1728.6,1164.1,1163.8,1164.0,8470.0,8473.9,8473.3,1680.7,1679.2,1679.2,4265.9,4266.0,94387.1,94555.1,12783.5,12791.0,12798.2,2379.3,2381.5,2383.9,1391.7,1391.5,1391.5,2224.9,2224.2,2224.5,14229.1,14232.5,21004.9,20970.0,4277.0,4278.4,4282.1,1884.2,1884.8,1885.7,5511.6,5515.7,5518.0,2209.2,2210.1,2212.0,62903.2,63148.4,4943.0,4944.2,1428.4,1428.3,1428.9,4326.3,4327.4,4329.7,1297.4,1297.1,1297.3,1461.1,1460.6,1460.8,4426.9,4426.1,29.120001,35.799999
37,37,25589.1,25597.3,1735.7,1735.1,1735.0,1163.5,1163.6,1164.2,8489.4,8491.5,8491.9,1694.1,1693.7,1694.3,4272.9,4273.1,94365.0,94440.1,12779.7,12788.6,12792.9,2378.4,2380.3,2381.7,1398.4,1398.3,1398.4,2238.1,2237.6,2238.9,14240.9,14248.7,21105.8,21096.7,4372.5,4371.6,4371.5,1889.9,1890.4,1891.0,5632.7,5633.3,5634.1,2254.1,2254.2,2254.9,63410.7,63516.9,4956.3,4956.4,1440.6,1440.2,1440.7,4350.8,4352.5,4353.6,1300.4,1300.2,1300.4,1462.9,1462.2,1462.7,4432.8,4432.8,29.100000,39.290001
38,38,25634.0,25651.1,1741.1,1740.3,1740.1,1170.9,1170.8,1171.0,8503.4,8503.8,8505.4,1706.8,1705.5,1706.1,4280.2,4280.3,94365.0,94653.4,12784.8,12782.1,12780.6,2377.3,2379.1,2380.6,1399.0,1398.7,1398.8,2238.4,2238.0,2238.0,14239.6,14244.2,21047.7,21061.5,4380.3,4378.9,4378.9,1889.2,1889.2,1890.2,5608.7,5605.1,5602.7,2251.6,2250.9,2251.4,63245.1,63368.6,4950.1,4949.0,1435.4,1434.5,1434.8,4320.9,4321.9,4324.1,1298.3,1298.1,1298.1,1463.6,1462.3,1461.8,4425.2,4424.6,29.129999,37.750000
39,39,25554.8,25543.0,1735.1,1734.4,1734.1,1164.7,1164.7,1165.0,8474.5,8476.0,8476.4,1687.6,1686.9,1686.0,4268.6,4269.3,94517.5,94530.8,12772.9,12775.7,12774.7,2376.4,2377.7,2379.6,1397.6,1397.6,1398.0,2235.8,2236.5,2237.0,14231.5,14231.3,21095.4,21089.0,4363.6,4363.5,4362.6,1888.4,1888.7,1889.7,5591.7,5595.6,5598.1,2243.8,2244.7,2246.0,63202.5,63341.4,4942.5,4943.5,1424.7,1424.5,1424.8,4319.2,4319.6,4320.5,1297.5,1297.0,1297.1,1461.1,1460.7,1460.9,4425.8,4425.0,29.150000,35.009998
