,count,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,s_22,s_23,s_24,s_25,s_26,s_27,s_28,s_29,s_30,s_31,s_32,s_33,s_34,s_35,s_36,s_37,s_38,s_39,s_40,s_41,s_42,s_43,s_44,s_45,s_46,s_47,s_48,s_49,s_50,s_51,s_52,s_53,s_54,s_55,s_56,s_57,s_58,s_59,s_60,s_61,s_62,s_63,temperature,humidity
40,40,28886.9,28896.0,1812.7,1812.6,1812.7,1345.4,1346.0,1346.9,8897.4,8896.7,8898.8,1966.1,1965.8,1965.9,4665.3,4665.5,105467.1,105729.4,15901.9,15904.5,15908.0,2813.1,2816.3,2819.2,1630.9,1631.1,1631.4,2519.3,2519.4,2519.7,15711.4,15711.7,24276.6,24280.7,3675.9,3675.0,3675.5,2412.1,2412.8,2413.7,6169.5,6170.8,6172.6,2938.9,2940.0,2941.5,70818.8,70891.8,5862.9,5862.0,1736.9,1736.3,1737.1,5140.4,5140.9,5141.6,1663.2,1662.6,1662.7,1673.4,1672.7,1672.6,5362.5,5361.5,27.340000,49.480000
41,41,28864.2,28935.1,1813.8,1813.5,1813.7,1346.2,1346.8,1347.5,8902.1,8903.4,8902.8,1966.4,1966.2,1966.4,4666.3,4666.6,105437.7,105709.2,15901.5,15910.2,15908.8,2812.6,2815.1,2817.8,1633.9,1633.9,1634.1,2521.1,2521.1,2521.9,15711.1,15717.8,24289.7,24266.7,3688.1,3687.6,3687.4,2412.1,2412.9,2414.1,6182.5,6183.6,6183.3,2943.2,2944.0,2945.5,70865.2,70891.8,5863.9,5864.9,1736.8,1736.5,1736.6,5143.2,5143.5,5144.4,1664.0,1663.1,1663.3,1673.0,1672.5,1672.4,5362.1,5360.6,27.350000,50.049999
42,42,28889.4,28890.3,1814.5,1814.2,1814.4,1346.9,1347.3,1348.1,8908.1,8911.3,8913.2,1968.5,1967.7,1968.6,4667.8,4667.6,105601.3,105667.7,15914.2,15908.5,15908.2,2812.1,2815.1,2816.8,1635.3,1635.6,1635.8,2522.4,2522.1,2522.1,15711.2,15718.7,24266.2,24268.2,3696.9,3696.3,3696.9,2412.6,2413.1,2414.3,6191.2,6190.9,6191.9,2944.8,2946.0,2947.5,70827.1,70925.0,5861.3,5861.4,1738.3,1737.1,1737.4,5144.6,5146.1,5146.5,1664.7,1663.9,1664.3,1673.2,1672.5,1673.2,5359.2,5363.9,27.320000,50.139999
43,43,28901.9,28918.3,1815.9,1815.5,1815.7,1346.8,1347.5,1348.2,8912.2,8914.2,8914.6,1968.0,1967.7,1968.5,4667.6,4668.4,105400.1,105559.9,15910.7,15910.9,15915.0,2810.8,2813.3,2816.2,1636.3,1636.5,1636.9,2522.8,2522.8,2522.9,15712.0,15715.8,24302.6,24299.0,3708.9,3707.6,3708.4,2413.1,2414.0,2415.0,6205.9,6207.7,6209.4,2952.0,2953.7,2954.6,70834.2,70976.2,5865.9,5866.1,1739.4,1738.9,1739.0,5151.7,5151.2,5151.7,1666.2,1666.2,1666.0,1674.6,1673.9,1674.1,5363.9,5367.0,27.340000,50.040001
44,44,28905.3,28907.1,1818.1,1817.6,1817.9,1350.7,1351.2,1351.8,8922.5,8919.0,8923.3,1973.8,1974.1,1974.2,4670.4,4671.0,105550.7,105650.1,15903.8,15912.3,15906.6,2810.3,2813.1,2815.4,1639.4,1639.5,1639.6,2524.7,2524.5,2524.8,15717.0,15725.5,24278.0,24280.6,3723.1,3721.2,3721.5,2414.2,2414.7,2416.1,6213.2,6215.7,6214.5,2956.3,2957.9,2958.9,70900.9,70925.9,5865.4,5863.4,1740.9,1740.0,1740.6,5151.9,5151.7,5152.5,1666.9,1665.9,1666.3,1674.2,1674.2,1673.7,5365.4,5367.9,27.320000,49.799999
45,45,28903.8,28933.4,1818.3,1818.1,1818.1,1350.6,1350.9,1351.7,8923.3,8923.2,8922.9,1972.6,1972.6,1972.8,4670.7,4670.8,105548.9,105623.4,15899.3,15904.7,15907.6,2810.6,2813.3,2816.2,1639.9,1639.9,1640.0,2525.3,2525.0,2525.3,15714.0,15720.0,24315.2,24292.7,3728.3,3728.3,3727.7,2415.1,2415.3,2416.5,6221.9,6223.0,6224.6,2957.0,2958.2,2959.3,70959.1,71069.1,5868.7,5868.7,1742.6,1741.7,1741.5,5154.6,5155.9,5155.3,1668.2,1668.2,1668.3,1674.4,1673.9,1674.4,5368.6,5365.3,27.340000,48.930000
46,46,28921.0,28938.4,1820.0,1819.9,1820.0,1352.2,1352.7,1353.5,8927.7,8928.0,8930.6,1974.9,1974.9,1975.2,4671.8,4672.0,105430.4,105525.9,15923.1,15919.9,15930.8,2810.3,2813.7,2816.3,1642.2,1642.3,1642.6,2527.7,2527.7,2528.0,15724.4,15725.2,24311.4,24289.3,3741.4,3739.9,3741.4,2415.8,2416.8,2418.0,6233.7,6235.1,6237.5,2964.7,2966.1,2967.7,70935.8,71019.5,5870.5,5870.8,1742.2,1742.1,1741.7,5152.1,5154.9,5156.3,1669.1,1668.2,1668.6,1674.8,1674.2,1674.5,5370.7,5369.9,27.340000,48.630001
47,47,28925.3,28921.8,1821.1,1820.5,1820.9,1352.5,1352.8,1353.5,8932.1,8933.9,8934.6,1976.7,1976.4,1976.5,4671.8,4672.4,105010.9,105556.2,15908.9,15911.6,15908.9,2809.2,2812.7,2815.2,1643.1,1643.0,1643.1,2527.1,2527.3,2527.5,15729.1,15734.0,24332.7,24313.7,3746.0,3745.4,3744.5,2415.1,2416.1,2417.0,6229.1,6231.5,6230.1,2960.6,2961.3,2962.1,70882.3,70935.0,5869.4,5869.5,1740.7,1739.6,1740.2,5155.5,5154.6,5155.7,1670.0,1668.9,1669.3,1675.3,1674.3,1674.2,5369.6,5370.8,27.320000,48.060001
48,48,28921.0,28937.1,1820.9,1820.6,1820.6,1350.6,1351.0,1351.9,8932.5,8935.7,8934.8,1975.3,1974.6,1974.6,4672.1,4672.2,105582.0,105714.7,15908.0,15922.3,15920.2,2810.5,2813.6,2816.1,1641.5,1641.4,1641.8,2526.5,2526.4,2527.2,15728.4,15731.5,24321.8,24322.8,3741.9,3740.6,3740.4,2414.6,2415.0,2416.0,6228.5,6228.4,6231.1,2951.8,2953.1,2952.9,70916.3,70983.7,5868.9,5869.9,1740.5,1741.1,1740.6,5156.4,5157.2,5156.9,1670.6,1669.9,1669.9,1675.5,1674.7,1674.7,5365.8,5366.9,27.340000,47.810001
49,49,28921.7,28930.2,1821.3,1820.7,1820.8,1350.3,1350.7,1351.4,8938.1,8938.2,8939.0,1974.5,1973.9,1973.9,4671.9,4672.3,105650.1,105782.1,15906.7,15918.5,15913.6,2811.3,2814.5,2817.3,1640.3,1640.3,1640.5,2524.5,2524.2,2524.7,15723.9,15724.5,24349.6,24334.2,3731.3,3730.4,3730.6,2413.1,2414.0,2415.1,6221.0,6220.8,6223.9,2939.4,2941.1,2941.6,70856.1,70903.0,5868.8,5869.0,1739.3,1739.0,1739.1,5156.0,5156.0,5156.4,1671.1,1670.0,1670.0,1674.8,1674.2,1674.3,5373.8,5369.8,27.340000,48.169998
50,50,28915.6,28930.7,1821.0,1820.7,1820.9,1347.7,1348.3,1349.0,8940.6,8942.8,8942.2,1972.2,1972.1,1972.3,4672.0,4672.8,105437.7,105772.8,15926.0,15928.2,15930.2,2812.2,2814.7,2817.0,1640.4,1640.5,1640.6,2525.5,2525.5,2525.6,15719.0,15722.9,24331.7,24328.2,3727.4,3726.7,3726.4,2411.8,2412.8,2413.6,6225.3,6227.2,6227.6,2931.1,2931.7,2933.1,70486.9,70930.9,5866.9,5867.7,1736.9,1736.2,1736.2,5156.3,5156.3,5157.8,1671.1,1670.3,1670.8,1675.1,1674.6,1674.4,5372.5,5370.7,27.350000,48.779999
51,51,28930.1,28947.8,1820.6,1819.8,1820.2,1346.0,1346.6,1347.3,8942.3,8944.3,8945.4,1972.6,1972.8,1972.7,4672.2,4672.2,105351.5,105712.8,15914.0,15922.1,15919.1,2812.0,2815.4,2817.7,1641.0,1641.2,1641.6,2524.8,2524.7,2525.6,15724.3,15724.4,24337.3,24329.3,3732.0,3731.0,3731.9,2412.4,2412.9,2413.8,6232.8,6233.0,6237.2,2930.1,2930.7,2932.0,70942.9,71043.2,5866.8,5867.5,1735.6,1735.6,1734.8,5158.4,5159.1,5160.2,1672.1,1671.6,1671.5,1674.4,1673.2,1673.7,5370.5,5369.2,27.340000,49.689999
52,52,28924.0,28941.2,1820.9,1820.7,1821.2,1345.2,1345.7,1346.6,8949.3,8950.4,8950.0,1971.9,1971.9,1971.6,4673.2,4673.2,105435.9,105644.6,15922.4,15917.5,15917.7,2811.1,2813.6,2816.7,1641.2,1641.4,1641.6,2524.6,2524.3,2525.3,15720.0,15721.2,24322.8,24330.3,3731.2,3731.1,3730.0,2412.1,2412.6,2413.7,6235.7,6236.2,6238.4,2924.3,2925.2,2926.3,70874.0,71057.0,5868.3,5868.8,1734.4,1733.5,1734.1,5160.5,5160.6,5160.3,1673.0,1672.5,1672.8,1674.0,1673.8,1673.8,5369.5,5367.7,27.370001,50.450001
53,53,28935.4,28959.1,1821.6,1821.4,1821.8,1344.9,1345.5,1346.4,8955.3,8957.1,8958.2,1973.4,1973.1,1973.4,4674.5,4673.8,105778.4,105868.1,15923.4,15925.1,15931.7,2810.1,2813.2,2815.5,1642.0,1641.9,1642.1,2525.1,2525.2,2525.5,15716.8,15724.7,24330.5,24338.6,3735.2,3733.2,3732.9,2411.3,2412.1,2413.1,6241.6,6243.0,6242.6,2922.7,2923.4,2924.6,71028.2,71024.5,5871.7,5871.3,1736.9,1735.3,1735.3,5164.9,5164.8,5165.7,1674.9,1673.8,1674.3,1674.0,1673.4,1674.0,5366.7,5366.7,27.370001,51.080002
54,54,28942.8,28946.8,1822.8,1822.6,1822.6,1346.3,1346.7,1347.4,8961.3,8962.2,8962.4,1975.2,1975.2,1974.8,4674.8,4675.2,105482.7,105769.1,15907.4,15933.7,15924.8,2810.9,2813.7,2816.1,1641.8,1641.8,1642.0,2525.2,2525.0,2526.1,15730.9,15722.2,24342.1,24337.7,3731.9,3731.0,3731.0,2410.5,2411.3,2412.2,6243.6,6243.8,6244.9,2916.9,2918.2,2919.0,70910.5,71009.5,5870.8,5871.3,1736.6,1735.7,1735.5,5166.1,5167.3,5167.0,1675.6,1675.0,1675.5,1674.2,1673.7,1673.6,5374.5,5372.0,27.370001,51.490002
55,55,28959.6,28962.7,1824.1,1823.9,1824.0,1346.5,1347.1,1347.8,8964.1,8966.4,8966.5,1975.8,1976.1,1977.2,4676.2,4676.3,105450.6,105788.5,15907.8,15913.4,15923.9,2812.2,2815.0,2817.3,1643.7,1643.9,1644.1,2527.4,2527.3,2526.9,15725.0,15722.9,24320.8,24335.5,3742.4,3740.7,3741.3,2411.7,2412.2,2413.4,6259.1,6261.0,6261.8,2922.3,2923.8,2925.1,70942.9,70958.3,5871.6,5871.3,1736.9,1735.9,1736.1,5166.1,5166.2,5168.0,1676.9,1676.2,1676.3,1675.4,1674.6,1675.4,5371.6,5372.6,27.370001,51.720001
56,56,28910.5,28974.1,1824.8,1824.7,1825.2,1347.3,1347.8,1348.6,8968.9,8969.7,8969.7,1978.8,1977.8,1978.5,4677.5,4677.7,105424.0,105841.2,15911.3,15930.2,15921.5,2811.7,2813.9,2816.8,1645.6,1645.6,1646.1,2528.7,2529.0,2529.6,15730.6,15738.2,24352.3,24365.2,3750.5,3749.4,3748.9,2411.5,2412.4,2413.1,6263.8,6265.6,6267.5,2924.2,2924.6,2925.5,71006.6,71037.4,5871.3,5869.8,1737.7,1737.0,1736.2,5169.1,5168.9,5169.7,1678.2,1677.3,1677.3,1675.5,1674.7,1674.9,5377.5,5374.9,27.370001,51.730000
57,57,28975.7,28966.0,1826.7,1826.0,1826.2,1348.6,1349.0,1350.0,8974.3,8977.7,8976.2,1980.1,1980.2,1980.7,4678.0,4679.1,105565.5,105684.2,15913.2,15918.2,15923.2,2810.2,2813.2,2815.6,1646.8,1647.1,1647.3,2529.7,2529.3,2529.1,15731.8,15737.8,24367.1,24356.7,3757.0,3756.2,3755.9,2411.4,2412.2,2413.3,6275.1,6278.0,6277.5,2926.2,2927.4,2928.7,70967.4,71000.7,5873.8,5873.4,1738.4,1737.8,1738.5,5172.9,5173.0,5173.5,1679.1,1678.0,1678.3,1675.8,1675.0,1675.1,5375.4,5369.0,27.340000,51.400002
58,58,28976.2,28978.4,1827.7,1827.1,1827.2,1350.0,1350.4,1351.4,8982.0,8983.0,8983.8,1982.6,1982.3,1982.3,4679.3,4679.7,105682.4,105676.9,15915.9,15924.4,15933.7,2809.5,2812.5,2815.8,1649.5,1649.6,1650.1,2531.3,2530.8,2531.4,15733.5,15738.6,24387.0,24402.2,3776.0,3774.6,3775.5,2413.0,2413.8,2414.9,6296.3,6295.9,6298.4,2936.2,2938.0,2939.1,71062.4,71072.4,5873.3,5873.1,1740.5,1740.0,1739.9,5175.5,5176.5,5176.7,1679.7,1679.6,1679.7,1675.5,1674.9,1674.6,5374.8,5374.8,27.350000,51.099998
59,59,28990.8,28980.8,1828.5,1827.9,1828.1,1350.7,1351.1,1351.9,8984.4,8986.6,8987.0,1981.8,1981.7,1981.7,4679.7,4680.0,105518.5,105554.4,15923.5,15936.1,15933.8,2810.2,2813.3,2816.2,1647.7,1647.9,1648.0,2531.2,2531.1,2531.5,15734.7,15736.8,24382.6,24399.6,3764.3,3762.8,3761.3,2410.9,2412.0,2412.8,6282.4,6284.5,6286.4,2922.6,2923.7,2925.1,70976.2,71053.7,5872.6,5871.5,1738.5,1737.8,1738.1,5175.7,5175.8,5175.9,1680.1,1679.8,1679.9,1675.2,1674.7,1674.7,5374.7,5374.1,27.340000,50.389999
60,60,28993.9,28987.6,1828.5,1828.3,1828.3,1349.9,1350.3,1351.2,8989.9,8990.2,8992.4,1981.5,1981.5,1981.2,4681.1,4680.3,105477.2,105848.6,15910.7,15921.9,15930.7,2809.9,2813.1,2815.5,1650.2,1650.2,1650.5,2533.2,2533.1,2533.4,15738.8,15740.4,24400.9,24404.5,3773.1,3773.4,3773.4,2411.8,2412.8,2413.8,6294.6,6296.8,6297.1,2925.7,2926.3,2927.8,70934.2,70957.5,5869.5,5870.6,1737.2,1736.7,1736.8,5175.0,5175.0,5175.3,1680.8,1679.9,1680.0,1675.0,1673.8,1674.1,5374.3,5378.4,27.370001,50.430000
61,61,28991.2,29004.9,1828.9,1828.5,1828.8,1349.0,1349.6,1350.4,8996.4,8995.5,8997.1,1981.0,1980.7,1981.0,4681.3,4680.8,105520.4,105917.1,15924.2,15919.2,15916.8,2809.2,2813.0,2816.1,1650.5,1650.4,1650.7,2532.5,2533.1,2533.3,15738.9,15733.2,24374.6,24384.9,3772.9,3771.6,3771.4,2411.5,2411.9,2413.3,6296.8,6297.1,6298.1,2919.7,2920.9,2921.4,70870.6,70895.1,5872.3,5874.2,1736.9,1735.8,1736.4,5176.1,5176.8,5178.1,1682.0,1680.7,1680.9,1674.9,1674.8,1674.9,5376.0,5377.5,27.350000,50.580002
62,62,29011.6,29000.6,1830.4,1829.7,1829.7,1349.5,1349.9,1350.7,8997.2,8998.7,9000.5,1981.8,1981.1,1981.6,4681.3,4681.1,105540.6,105597.6,15911.9,15903.4,15911.6,2810.8,2813.2,2815.5,1651.8,1651.9,1652.0,2533.6,2533.5,2533.6,15735.1,15746.5,24404.2,24389.8,3780.2,3779.5,3779.9,2411.6,2412.4,2413.3,6309.6,6310.2,6312.1,2923.9,2925.2,2926.2,70977.8,71069.9,5876.2,5875.3,1737.9,1737.6,1737.6,5179.0,5179.2,5179.4,1683.4,1682.6,1682.9,1674.7,1674.9,1674.6,5379.8,5379.1,27.340000,50.840000
63,63,29003.9,29020.0,1831.6,1831.1,1830.9,1351.4,1351.7,1352.7,9004.2,9005.4,9008.8,1984.6,1985.2,1985.1,4682.6,4682.7,105516.7,105488.2,15925.1,15920.6,15914.3,2809.3,2812.7,2815.3,1655.3,1655.4,1655.5,2537.6,2537.2,2537.4,15742.5,15749.1,24380.9,24403.2,3798.6,3798.0,3798.3,2413.2,2414.2,2415.1,6326.4,6327.3,6328.3,2933.7,2934.6,2935.2,70962.4,71075.8,5876.9,5877.6,1739.6,1737.8,1738.0,5180.5,5181.2,5181.2,1683.8,1683.4,1683.6,1675.2,1675.1,1675.5,5378.1,5380.2,27.350000,50.849998
64,64,29017.7,29009.0,1831.2,1830.9,1831.0,1350.1,1350.6,1351.5,9005.0,9004.8,9006.5,1982.2,1981.9,1982.8,4682.7,4682.3,105659.4,105723.9,15908.2,15913.8,15912.5,2810.0,2812.5,2815.1,1655.7,1655.8,1655.8,2536.5,2535.8,2536.3,15748.4,15756.2,24403.4,24385.1,3799.9,3798.8,3797.7,2412.6,2413.2,2413.9,6322.8,6324.0,6325.5,2925.8,2926.4,2927.4,70839.1,71069.1,5875.6,5877.0,1734.9,1733.7,1733.7,5179.5,5180.0,5180.0,1683.5,1683.1,1683.2,1676.1,1675.0,1675.5,5380.2,5380.0,27.370001,50.340000
65,65,28981.8,29012.4,1830.3,1829.7,1829.9,1345.8,1346.3,1347.1,9009.0,9012.3,9010.1,1980.3,1979.5,1979.7,4681.9,4682.4,105353.4,105621.6,15935.0,15923.6,15929.3,2810.1,2813.0,2815.2,1655.1,1655.2,1655.6,2535.5,2535.9,2536.4,15744.5,15753.1,24415.4,24432.0,3804.5,3803.0,3803.1,2413.3,2414.0,2414.7,6338.0,6338.3,6338.8,2928.9,2929.8,2930.5,70952.9,71073.2,5873.6,5874.3,1736.6,1736.5,1737.0,5188.1,5188.2,5190.9,1685.6,1685.0,1684.8,1676.3,1675.5,1675.9,5378.8,5382.8,27.370001,50.660000
66,66,29018.8,29013.6,1834.0,1833.9,1834.0,1352.3,1352.8,1353.6,9019.1,9020.3,9022.6,1988.9,1989.2,1989.2,4685.8,4686.0,105754.4,105700.9,15922.8,15933.7,15933.1,2809.9,2812.7,2815.0,1658.5,1658.6,1658.7,2537.7,2537.8,2538.0,15752.6,15756.5,24424.3,24426.7,3811.4,3810.2,3809.0,2413.2,2413.6,2414.4,6340.4,6340.9,6341.9,2928.8,2929.2,2929.4,70982.0,71100.8,5876.3,5876.1,1739.3,1738.3,1738.4,5187.2,5187.6,5187.2,1685.6,1685.3,1685.3,1676.1,1676.1,1676.2,5383.9,5385.7,27.370001,51.349998
67,67,29021.0,29001.2,1831.7,1831.1,1831.2,1347.8,1348.2,1348.9,9018.2,9020.2,9026.3,1980.8,1980.3,1980.1,4683.7,4683.9,105294.8,105650.1,15923.6,15938.2,15933.1,2811.7,2815.0,2817.9,1655.1,1655.2,1655.4,2535.6,2535.7,2535.8,15750.6,15756.2,24408.1,24418.5,3792.0,3792.0,3791.2,2411.2,2411.6,2412.7,6330.4,6330.9,6332.0,2910.3,2910.8,2912.0,71057.8,71118.8,5871.6,5871.1,1729.2,1728.6,1728.8,5184.8,5185.3,5185.2,1685.1,1684.7,1684.5,1674.5,1673.7,1674.2,5382.5,5378.9,27.370001,50.639999
68,68,28993.6,29009.3,1830.4,1829.5,1829.7,1342.6,1343.0,1344.0,9022.8,9023.4,9023.6,1980.2,1980.4,1980.8,4684.3,4684.4,105522.2,105652.0,15932.4,15930.7,15934.4,2810.9,2814.4,2815.7,1658.4,1658.5,1658.9,2539.9,2539.0,2539.6,15754.2,15754.2,24434.5,24406.3,3817.0,3815.7,3816.6,2413.6,2414.0,2415.0,6355.5,6357.3,6356.6,2923.3,2924.1,2926.0,70997.4,71164.8,5871.0,5871.3,1728.0,1727.4,1727.5,5187.5,5188.7,5188.8,1686.2,1685.6,1685.7,1674.0,1673.6,1674.1,5373.0,5377.7,27.370001,51.889999
69,69,28999.5,29011.3,1831.1,1830.4,1831.0,1342.6,1343.3,1344.2,9030.8,9033.0,9031.1,1981.8,1980.3,1980.9,4684.7,4685.1,105448.7,105680.6,15930.4,15928.2,15923.4,2811.5,2813.7,2816.1,1659.7,1659.9,1660.2,2539.5,2539.1,2540.6,15759.3,15759.1,24434.2,24428.2,3820.3,3820.0,3819.1,2412.5,2413.3,2414.5,6358.2,6359.5,6358.0,2920.8,2921.8,2922.3,71032.4,71131.3,5870.0,5872.4,1727.5,1726.7,1726.8,5190.7,5189.9,5190.5,1687.2,1686.8,1687.0,1673.8,1673.5,1673.5,5384.7,5382.5,27.370001,52.889999
70,70,29040.9,29041.6,1830.7,1830.1,1830.3,1341.5,1342.0,1343.0,9034.7,9038.8,9037.1,1979.1,1978.9,1979.0,4685.7,4686.2,105711.0,105771.0,15940.0,15948.2,15945.6,2812.0,2815.3,2818.1,1660.4,1660.7,1661.2,2542.6,2542.6,2543.2,15756.8,15753.2,24446.0,24460.2,3843.9,3843.8,3843.3,2414.9,2415.8,2416.4,6392.2,6393.1,6394.9,2938.6,2940.1,2941.3,71052.8,71184.4,5877.1,5877.4,1731.6,1730.8,1731.3,5200.1,5199.8,5201.3,1688.7,1688.1,1688.6,1675.3,1674.7,1674.8,5382.2,5387.7,27.370001,53.330002
71,71,29046.7,29051.6,1834.7,1834.5,1834.6,1349.0,1349.2,1350.0,9046.4,9048.2,9047.6,1987.5,1986.6,1986.8,4688.6,4688.9,105546.1,105571.0,15926.0,15934.9,15941.6,2812.0,2814.8,2817.4,1661.0,1661.0,1661.2,2540.5,2540.8,2540.6,15757.4,15759.4,24456.9,24456.9,3819.3,3819.5,3818.6,2412.0,2412.7,2414.2,6366.4,6367.5,6370.5,2917.1,2918.9,2920.0,71005.7,71052.8,5874.9,5874.9,1729.4,1728.5,1728.5,5196.5,5197.3,5197.0,1689.7,1689.4,1689.5,1673.1,1673.0,1672.7,5390.1,5389.9,27.370001,53.639999
72,72,29052.3,29067.4,1834.8,1834.5,1834.9,1346.7,1347.2,1348.3,9053.1,9052.1,9054.7,1988.0,1987.4,1987.8,4689.8,4689.7,105522.2,105623.4,15950.6,15954.2,15950.8,2810.0,2813.5,2816.7,1664.7,1664.9,1665.0,2545.5,2544.9,2545.4,15757.4,15759.3,24465.8,24466.1,3842.8,3841.9,3842.1,2414.5,2415.4,2416.2,6390.4,6391.4,6393.4,2929.0,2929.7,2930.8,70933.3,71382.9,5878.0,5878.6,1730.2,1729.4,1729.7,5200.4,5200.4,5201.1,1690.6,1689.8,1690.2,1674.3,1673.3,1674.1,5391.7,5391.7,27.370001,53.270000
73,73,29051.3,29041.2,1835.0,1834.8,1835.0,1346.5,1346.9,1347.6,9055.8,9056.5,9058.6,1985.5,1985.3,1984.7,4689.8,4689.6,105469.9,105826.4,15958.3,15952.5,15962.4,2812.7,2815.4,2817.7,1663.2,1663.1,1663.1,2543.2,2542.6,2543.2,15765.6,15766.7,24472.0,24486.0,3828.8,3826.3,3826.7,2412.9,2412.9,2414.1,6373.5,6374.7,6373.1,2907.4,2907.8,2908.7,71052.8,71134.2,5872.3,5873.5,1725.5,1724.4,1724.9,5199.9,5200.6,5200.4,1691.1,1690.6,1690.8,1672.8,1672.6,1672.5,5386.8,5388.0,27.379999,53.160000
74,74,29036.4,29055.6,1832.9,1832.4,1832.6,1340.5,1341.4,1342.1,9062.2,9063.8,9065.2,1982.3,1981.7,1981.0,4689.8,4690.0,105334.1,105738.7,15948.9,15954.8,15947.8,2814.8,2817.7,2820.3,1659.5,1659.7,1659.9,2541.4,2540.7,2541.6,15761.8,15767.4,24483.0,24480.7,3804.3,3803.4,3803.0,2409.7,2410.8,2411.9,6367.3,6368.9,6371.2,2888.4,2889.2,2891.0,71085.4,71140.1,5873.1,5872.6,1722.1,1721.2,1721.4,5202.8,5202.7,5203.9,1691.0,1690.1,1690.1,1672.1,1671.9,1672.2,5392.0,5391.5,27.379999,53.660000
75,75,29031.0,29035.9,1832.8,1832.3,1832.9,1339.4,1340.1,1341.1,9068.1,9068.1,9070.1,1982.2,1982.3,1982.4,4691.9,4691.3,105644.6,105617.9,15946.3,15954.7,15964.7,2814.2,2817.2,2820.4,1661.7,1662.0,1662.2,2543.0,2543.2,2543.2,15764.1,15767.0,24524.8,24499.6,3824.0,3822.1,3822.3,2411.0,2412.0,2412.7,6390.8,6393.2,6393.8,2897.4,2898.8,2899.7,71048.6,71117.1,5874.7,5875.0,1723.6,1723.1,1723.0,5206.7,5207.3,5207.3,1692.5,1691.7,1691.7,1672.6,1671.6,1671.9,5391.8,5391.9,27.350000,55.040001
76,76,29067.2,29042.6,1834.3,1833.6,1833.5,1340.3,1341.0,1342.0,9074.3,9079.2,9079.7,1983.7,1982.9,1983.6,4693.2,4692.9,105321.3,105619.8,15947.4,15950.2,15951.8,2814.6,2817.7,2819.9,1660.8,1661.1,1661.3,2543.6,2543.8,2543.0,15762.3,15764.0,24484.4,24475.8,3810.7,3808.7,3809.6,2409.2,2409.9,2410.7,6384.6,6386.5,6387.4,2885.8,2886.3,2887.5,71074.9,71212.9,5872.8,5875.1,1721.0,1720.3,1720.2,5209.7,5211.0,5210.0,1693.1,1692.6,1692.5,1671.9,1672.5,1672.7,5389.9,5389.9,27.379999,55.889999
77,77,29045.3,29055.3,1833.1,1832.8,1832.8,1338.5,1339.0,1340.2,9084.5,9086.4,9086.4,1982.7,1982.1,1982.5,4694.3,4694.1,105628.0,105583.8,15953.5,15962.6,15961.5,2815.5,2818.8,2820.7,1663.0,1663.0,1663.3,2544.6,2544.4,2544.5,15763.9,15766.9,24506.5,24500.0,3826.6,3826.0,3825.6,2410.6,2411.1,2412.1,6403.8,6403.5,6404.6,2890.3,2891.6,2892.5,71235.1,71221.3,5878.7,5878.1,1720.7,1720.2,1720.7,5213.9,5214.2,5214.6,1694.9,1694.0,1694.1,1672.5,1672.7,1673.0,5391.6,5391.0,27.379999,56.419998
78,78,29046.5,29092.6,1834.6,1834.5,1834.4,1339.6,1340.2,1341.2,9090.9,9093.3,9092.6,1984.0,1983.6,1984.1,4695.4,4695.6,105635.4,106103.6,15965.0,15970.5,15968.7,2815.1,2818.3,2821.1,1662.2,1662.5,1662.8,2544.4,2544.1,2545.0,15765.1,15770.2,24507.8,24522.7,3816.8,3815.3,3814.9,2409.1,2409.7,2410.5,6404.6,6405.1,6407.1,2884.5,2885.9,2886.7,71208.7,71230.1,5875.1,5875.4,1719.7,1718.9,1719.1,5218.3,5219.1,5219.4,1695.5,1695.1,1695.4,1672.8,1672.3,1672.3,5395.7,5395.5,27.350000,56.990002
79,79,29079.0,29090.8,1835.8,1835.7,1836.0,1340.9,1341.6,1342.5,9105.9,9105.0,9104.6,1986.0,1986.0,1986.6,4697.4,4697.9,105629.9,105778.4,15968.5,15971.1,15971.4,2814.2,2817.1,2819.4,1666.9,1667.2,1667.5,2549.5,2548.9,2549.4,15774.4,15776.4,24529.8,24500.0,3838.2,3837.9,3838.7,2411.7,2412.2,2413.4,6437.6,6440.2,6440.6,2902.5,2904.6,2906.5,71126.3,71276.6,5879.5,5878.3,1723.8,1723.2,1724.3,5225.6,5226.0,5226.7,1698.0,1697.3,1697.3,1674.2,1673.3,1673.6,5394.0,5390.3,27.379999,57.270000
80,80,29102.7,29112.1,1840.9,1840.4,1840.7,1348.7,1349.5,1350.5,9116.5,9119.2,9119.5,1994.5,1994.5,1994.6,4699.9,4700.1,105646.5,105833.8,15971.8,15974.6,15966.1,2813.2,2816.3,2819.1,1670.5,1670.5,1670.8,2551.1,2551.6,2551.6,15784.4,15783.5,24553.3,24541.9,3860.7,3858.7,3858.8,2412.2,2412.9,2414.1,6448.9,6451.9,6453.3,2913.2,2914.2,2915.4,71266.1,71359.0,5881.9,5880.5,1729.6,1729.2,1729.1,5229.4,5230.5,5231.0,1699.7,1699.1,1699.4,1674.4,1674.6,1674.6,5398.4,5396.4,27.379999,57.000000
