,count,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,s_22,s_23,s_24,s_25,s_26,s_27,s_28,s_29,s_30,s_31,s_32,s_33,s_34,s_35,s_36,s_37,s_38,s_39,s_40,s_41,s_42,s_43,s_44,s_45,s_46,s_47,s_48,s_49,s_50,s_51,s_52,s_53,s_54,s_55,s_56,s_57,s_58,s_59,s_60,s_61,s_62,s_63,temperature,humidity
72,72,23433.5,23442.5,1503.1,1504.0,1505.7,1101.4,1101.4,1101.4,7142.2,7144.7,7147.3,1399.4,1399.8,1400.6,3836.0,3835.8,90286.5,90528.1,11720.6,11726.9,11725.6,2232.7,2235.0,2236.8,1101.4,1101.4,1101.4,1883.9,1884.0,1883.9,13096.4,13097.1,19359.1,19374.2,3091.9,3095.4,3100.5,1752.8,1753.5,1754.8,4191.6,4196.1,4200.0,1826.2,1828.3,1830.4,59877.2,60096.4,4612.0,4613.1,1275.0,1274.9,1275.3,3872.6,3872.7,3873.9,1167.8,1167.5,1167.6,1387.2,1386.4,1386.5,4130.5,4123.7,28.520000,76.129997
73,73,23383.4,23388.9,1469.4,1464.8,1460.5,1101.4,1101.4,1101.4,7125.8,7122.3,7118.4,1351.1,1349.1,1347.8,3838.7,3839.4,90258.9,90986.4,11734.3,11738.3,11737.1,2235.3,2237.9,2239.7,1101.5,1101.4,1101.4,1906.3,1907.6,1909.8,13204.9,13207.6,19426.6,19442.0,3220.4,3221.0,3221.9,1759.0,1758.9,1759.9,4257.3,4255.7,4253.7,1856.9,1855.4,1853.6,60068.3,60145.9,4612.0,4612.9,1262.4,1260.9,1260.2,3877.4,3877.1,3878.1,1163.2,1162.4,1162.1,1378.8,1377.9,1378.1,4126.4,4125.4,28.520000,78.949997
74,74,23202.1,23202.0,1378.1,1377.2,1377.2,1101.4,1101.4,1101.4,7038.2,7039.5,7040.5,1307.3,1307.7,1308.4,3845.5,3846.1,90223.2,90158.1,11674.8,11677.3,11669.4,2234.8,2236.9,2238.5,1101.4,1101.4,1101.4,1881.7,1883.2,1885.0,13166.2,13177.7,19423.8,19422.4,3032.7,3032.4,3032.2,1749.4,1749.6,1750.3,4103.2,4102.6,4101.8,1814.9,1813.7,1812.2,59965.3,60042.7,4613.0,4613.0,1249.3,1248.5,1248.7,3887.6,3887.7,3888.9,1163.3,1162.4,1162.5,1378.3,1377.8,1377.4,4129.5,4130.1,28.570000,83.120003
75,75,23295.1,23307.0,1391.1,1390.5,1390.3,1101.5,1101.4,1101.4,7078.3,7078.5,7077.0,1316.3,1314.9,1313.7,3853.7,3853.6,90250.8,90407.8,11707.8,11727.8,11747.9,2238.4,2240.4,2243.1,1101.5,1101.4,1101.4,1925.9,1925.3,1924.2,13278.3,13274.5,19491.6,19489.4,3127.6,3132.1,3136.8,1758.0,1758.4,1759.0,4168.7,4172.6,4177.4,1877.6,1879.4,1880.4,60245.3,60343.5,4615.1,4616.0,1240.8,1239.0,1237.3,3894.4,3894.4,3893.0,1152.9,1150.7,1149.4,1361.7,1359.7,1358.9,4133.1,4131.0,28.580000,87.209999
76,76,23055.7,23081.7,1310.9,1311.4,1312.9,1101.4,1101.4,1101.4,6927.1,6935.0,6942.4,1272.5,1275.1,1278.1,3861.5,3862.5,90492.2,90862.2,11789.6,11791.2,11791.7,2244.0,2246.6,2248.5,1101.5,1101.4,1101.4,1910.9,1908.5,1906.7,13180.0,13183.3,19489.0,19494.3,3080.4,3081.2,3082.5,1752.0,1752.4,1753.1,4114.4,4113.4,4111.8,1826.8,1825.2,1825.5,60284.0,60574.3,4631.9,4632.8,1278.1,1278.6,1279.6,3914.9,3915.5,3918.2,1171.1,1170.9,1170.9,1387.4,1387.3,1387.0,4145.3,4145.3,28.680000,90.059998
77,77,23574.5,23581.4,1454.7,1452.4,1450.1,1101.5,1101.4,1101.4,7202.6,7198.7,7192.9,1365.2,1361.6,1358.3,3877.8,3877.5,90526.7,90803.6,11765.3,11767.9,11764.2,2247.1,2249.1,2250.8,1101.4,1101.4,1101.4,1914.7,1915.5,1917.3,13300.7,13308.6,19556.8,19556.5,3143.7,3151.5,3159.4,1759.2,1759.8,1761.0,4223.0,4227.2,4228.8,1888.1,1888.8,1889.2,60479.5,60648.3,4634.3,4634.8,1271.7,1270.2,1269.3,3919.0,3917.8,3920.5,1169.8,1169.8,1169.9,1387.0,1387.0,1387.1,4147.9,4157.4,28.540001,91.889999
78,78,23594.9,23602.7,1448.3,1448.3,1450.2,1101.4,1101.4,1101.4,7223.0,7226.0,7228.4,1391.9,1393.0,1394.8,3888.9,3889.6,90662.9,90978.2,11861.5,11859.5,11867.0,2253.3,2255.0,2257.3,1107.8,1112.2,1116.0,1953.2,1952.2,1950.0,13353.3,13351.3,19595.9,19603.0,3207.4,3197.9,3190.8,1759.7,1760.0,1760.7,4228.5,4231.0,4236.3,1879.5,1883.9,1888.7,60616.8,60725.0,4641.3,4642.5,1285.3,1284.6,1284.1,3927.6,3928.4,3929.7,1174.0,1173.6,1173.2,1388.9,1388.5,1388.6,4152.2,4161.0,28.570000,92.620003
79,79,23726.6,23734.1,1496.1,1496.8,1498.7,1101.4,1101.4,1101.4,7302.0,7304.8,7307.5,1436.9,1438.2,1439.7,3899.3,3899.9,91048.0,91145.3,11930.0,11927.7,11932.2,2256.9,2259.3,2260.2,1165.3,1165.7,1166.0,1978.3,1976.8,1976.6,13443.3,13445.8,19656.9,19656.7,3411.0,3411.2,3411.3,1774.5,1775.2,1775.9,4416.7,4417.3,4419.4,1969.8,1970.5,1972.3,60983.3,60982.6,4654.9,4653.5,1301.8,1301.1,1301.7,3940.0,3940.2,3941.0,1180.4,1180.2,1180.4,1394.5,1394.2,1394.6,4156.4,4158.9,28.540001,91.709999
80,80,23764.2,23768.3,1515.0,1514.2,1513.7,1101.4,1101.4,1101.4,7345.8,7347.0,7348.4,1448.0,1447.2,1447.2,3905.2,3905.4,91067.8,91172.7,11938.2,11940.0,11944.5,2261.7,2264.7,2266.6,1123.3,1125.9,1129.1,1972.5,1973.5,1974.8,13456.7,13459.0,19691.9,19692.9,3292.2,3299.2,3306.1,1771.3,1772.2,1773.2,4375.8,4381.6,4388.9,1937.0,1940.1,1942.9,60940.3,61036.8,4654.7,4655.5,1297.2,1296.0,1295.1,3935.5,3935.2,3935.0,1178.3,1177.5,1177.5,1391.5,1391.3,1391.5,4167.2,4156.7,28.570000,85.599998
81,81,23728.0,23730.5,1491.1,1492.2,1494.0,1101.4,1101.4,1101.4,7347.3,7349.0,7350.9,1425.2,1425.8,1427.7,3909.3,3909.7,91279.9,91560.1,11968.0,11970.7,11976.4,2266.4,2268.8,2270.7,1142.0,1141.7,1141.7,1979.1,1979.3,1980.2,13460.8,13464.0,19698.3,19702.5,3284.3,3288.9,3295.0,1770.9,1771.3,1772.7,4374.7,4382.3,4390.3,1929.3,1933.0,1936.4,61002.6,61168.8,4662.1,4661.0,1301.7,1300.7,1300.7,3948.5,3949.7,3949.4,1184.6,1184.0,1184.2,1396.8,1396.4,1396.8,4162.2,4162.8,28.590000,81.000000
82,82,23807.1,23812.8,1527.1,1525.5,1524.1,1101.4,1101.4,1101.4,7391.1,7392.8,7392.9,1446.8,1445.1,1444.7,3914.5,3915.0,91366.0,91490.2,12011.5,12014.9,12012.2,2268.9,2270.9,2272.7,1187.4,1188.1,1189.1,2008.1,2008.7,2009.3,13519.2,13521.1,19811.5,19807.4,3537.8,3540.0,3543.5,1786.2,1786.8,1787.4,4571.8,4573.6,4575.7,2013.7,2014.9,2016.9,61454.2,61575.8,4671.0,4671.4,1310.7,1310.3,1310.9,3975.4,3976.8,3978.1,1189.3,1189.2,1189.4,1398.8,1398.0,1398.3,4170.0,4170.7,28.570000,81.400002
83,83,23923.2,23934.2,1543.8,1543.5,1543.9,1101.4,1101.4,1101.4,7424.4,7426.4,7426.2,1487.4,1487.0,1486.5,3930.4,3930.3,91740.4,91687.6,12051.1,12050.9,12052.3,2265.3,2267.0,2268.8,1202.9,1203.0,1203.2,2020.1,2020.4,2020.9,13555.7,13564.8,19863.6,19871.4,3625.7,3626.3,3626.7,1793.0,1793.1,1794.1,4625.0,4623.4,4621.2,2046.9,2046.1,2045.3,61424.9,61553.6,4670.9,4669.6,1302.4,1298.7,1296.5,3947.5,3948.3,3948.2,1180.8,1180.0,1179.8,1386.8,1386.9,1386.7,4166.5,4167.2,28.590000,76.750000
84,84,23752.5,23742.2,1457.4,1454.2,1452.9,1101.4,1101.4,1101.4,7357.8,7359.0,7359.2,1383.9,1385.0,1388.4,3924.9,3926.0,91587.1,91884.5,12054.4,12055.8,12061.9,2271.4,2272.8,2274.3,1207.5,1207.4,1207.4,2024.5,2024.3,2024.4,13578.7,13582.4,19920.6,19918.5,3638.7,3641.3,3644.8,1795.3,1796.0,1797.4,4666.1,4669.9,4672.0,2041.4,2042.6,2044.4,61758.1,61865.4,4681.8,4681.1,1309.1,1309.0,1309.6,3986.8,3988.9,3991.5,1191.8,1191.5,1191.7,1397.2,1396.9,1396.6,4175.5,4174.2,28.580000,66.769997
85,85,23888.0,23903.3,1523.9,1524.2,1525.6,1101.4,1101.4,1101.4,7443.7,7444.8,7447.1,1443.4,1442.0,1441.4,3932.3,3932.4,91780.0,91867.1,12058.4,12066.4,12068.6,2271.0,2272.8,2273.7,1214.2,1214.6,1215.3,2032.9,2033.7,2034.8,13600.5,13603.3,19982.1,19985.8,3710.0,3710.7,3712.1,1802.1,1802.1,1803.2,4732.3,4732.1,4732.4,2072.8,2073.5,2074.7,61896.4,62060.8,4691.7,4693.0,1319.9,1319.3,1320.1,4001.9,4003.2,4004.8,1195.4,1194.8,1194.9,1399.5,1398.7,1398.7,4187.1,4187.4,28.549999,68.820000
86,86,24086.2,24084.2,1553.7,1553.4,1554.0,1101.4,1101.4,1101.4,7482.2,7485.1,7485.5,1488.4,1488.6,1488.8,3951.9,3952.5,92070.3,92084.3,12099.1,12093.6,12102.1,2268.7,2270.0,2270.9,1221.5,1221.5,1221.6,2042.1,2042.0,2042.7,13623.5,13631.6,20015.4,20012.9,3757.3,3756.2,3757.9,1805.7,1805.9,1807.0,4772.2,4770.9,4770.0,2098.5,2098.1,2098.2,62040.1,62060.8,4700.0,4700.8,1326.6,1325.2,1325.7,3991.5,3990.4,3988.9,1195.7,1194.6,1194.5,1399.4,1398.4,1398.4,4196.6,4185.8,28.570000,63.740002
87,87,23989.0,23994.5,1538.1,1534.9,1532.3,1101.4,1101.4,1101.4,7473.7,7477.3,7475.2,1440.2,1438.4,1437.5,3940.9,3941.3,91690.4,91988.5,12075.0,12079.4,12075.5,2276.8,2278.5,2280.8,1184.4,1187.6,1191.4,2019.4,2020.6,2021.8,13598.2,13601.1,19950.3,19933.9,3648.7,3650.2,3652.1,1798.3,1798.3,1799.0,4623.6,4621.8,4619.7,2005.2,2004.7,2005.0,61355.5,61391.9,4685.3,4685.4,1304.9,1304.2,1304.5,3975.8,3976.2,3977.4,1193.7,1193.1,1193.2,1399.3,1399.2,1399.5,4201.7,4190.8,28.520000,52.189999
88,88,24017.9,24017.0,1543.4,1541.5,1540.6,1101.4,1101.4,1101.4,7488.5,7490.5,7492.7,1444.5,1442.1,1439.9,3942.9,3943.1,92007.3,92124.9,12085.0,12088.2,12083.3,2282.1,2284.0,2285.5,1172.8,1173.5,1174.5,2014.0,2014.6,2014.8,13573.7,13572.6,19890.7,19896.5,3513.8,3514.3,3514.4,1790.0,1790.2,1790.9,4522.9,4522.5,4521.9,1925.3,1924.3,1924.0,61168.8,61161.1,4676.4,4676.6,1269.9,1269.9,1270.8,3983.9,3984.8,3985.4,1188.1,1187.9,1188.3,1393.7,1393.7,1394.5,4198.7,4200.2,28.610001,56.630001
89,89,23941.0,23969.1,1496.8,1500.6,1504.5,1101.4,1101.4,1101.4,7477.1,7480.8,7484.5,1435.4,1435.5,1435.4,3951.4,3950.7,91744.6,92007.3,12096.4,12096.9,12098.8,2278.7,2281.4,2283.3,1187.4,1185.5,1183.9,2018.4,2017.9,2018.6,13595.2,13600.5,19941.2,19926.2,3591.0,3592.2,3594.7,1794.7,1795.2,1796.0,4586.4,4586.0,4585.2,1959.1,1958.6,1958.4,61246.2,61300.2,4682.1,4680.0,1275.4,1274.5,1274.6,3991.4,3992.8,3993.1,1188.9,1188.3,1188.6,1393.3,1392.8,1393.6,4191.0,4192.0,28.620001,67.790001
90,90,24054.2,24050.2,1518.0,1519.1,1521.2,1101.4,1101.4,1101.4,7512.5,7515.8,7518.5,1448.9,1450.3,1452.1,3962.6,3963.0,91803.0,92100.4,12121.1,12123.2,12127.2,2278.3,2279.6,2281.2,1217.2,1216.7,1216.5,2043.0,2041.7,2041.0,13627.1,13629.1,19984.8,19962.1,3706.3,3696.4,3686.6,1800.5,1800.4,1800.9,4635.4,4631.3,4628.3,1986.5,1983.3,1980.5,61214.9,61306.4,4681.5,4681.8,1249.3,1247.3,1247.6,3991.4,3992.9,3994.1,1179.6,1179.6,1180.0,1381.7,1381.5,1381.6,4194.5,4193.5,28.639999,74.610001
91,91,23529.8,23527.9,1342.5,1341.3,1341.1,1101.4,1101.4,1101.4,7242.1,7240.3,7241.6,1301.8,1302.1,1303.0,3955.9,3956.1,91959.8,92114.4,12122.1,12122.9,12123.6,2288.5,2290.1,2291.9,1179.6,1174.7,1169.9,2004.3,2000.1,1995.3,13457.0,13447.3,19879.5,19889.7,3325.8,3303.5,3283.2,1778.3,1777.3,1776.8,4354.9,4340.9,4329.0,1818.3,1812.9,1807.9,60773.2,60786.9,4686.0,4685.2,1261.3,1258.7,1257.5,4006.9,4007.4,4008.2,1182.7,1182.1,1182.3,1385.7,1385.1,1386.0,4196.4,4197.3,28.670000,75.150002
92,92,23540.7,23531.7,1318.4,1317.8,1318.2,1101.4,1101.4,1101.4,7178.6,7180.8,7181.5,1285.3,1285.7,1286.9,3960.4,3961.0,91216.7,91224.9,11844.2,11846.2,11847.0,2278.1,2280.7,2282.4,1101.4,1101.4,1101.4,1868.0,1869.1,1870.4,13051.5,13058.3,19776.3,19790.9,2788.0,2788.1,2788.5,1741.9,1742.9,1744.8,3882.8,3885.6,3890.5,1758.4,1761.4,1765.4,60740.6,60868.3,4692.1,4694.0,1274.4,1276.3,1278.9,4027.1,4028.2,4028.9,1193.8,1193.3,1193.7,1397.6,1397.2,1397.0,4205.7,4204.3,28.750000,82.459999
93,93,23797.0,23802.9,1365.7,1367.5,1370.4,1101.4,1101.4,1101.4,7376.1,7382.3,7387.9,1361.6,1365.2,1368.5,3985.5,3985.9,91913.1,92078.7,12103.4,12110.0,12111.2,2285.2,2287.4,2289.3,1140.0,1140.8,1141.2,1978.7,1979.1,1980.1,13646.2,13653.1,20006.8,20010.6,3235.7,3242.6,3249.8,1782.4,1782.8,1784.0,4301.1,4304.7,4309.3,1986.8,1989.6,1992.9,61659.0,61746.4,4713.5,4713.4,1314.9,1314.6,1315.6,4047.8,4050.2,4052.0,1202.2,1201.7,1202.1,1405.4,1404.7,1405.0,4226.0,4215.9,28.719999,87.599998
94,94,24260.6,24272.2,1518.6,1517.0,1515.6,1101.4,1101.4,1101.4,7588.1,7590.3,7591.5,1462.1,1460.0,1458.6,3997.9,3998.1,92071.7,92350.4,12164.1,12165.7,12170.2,2289.0,2290.0,2291.6,1207.4,1205.0,1202.4,2007.5,2006.4,2006.9,13712.8,13712.9,20058.7,20061.5,3421.9,3424.5,3427.5,1793.5,1794.0,1794.9,4388.2,4386.3,4383.6,2010.8,2008.5,2006.1,61550.5,61667.1,4702.8,4704.2,1271.7,1271.9,1272.8,4037.9,4039.1,4039.6,1194.6,1194.3,1194.8,1397.6,1397.8,1397.7,4211.6,4211.7,28.580000,90.129997
95,95,24072.2,24079.6,1439.1,1444.1,1449.4,1101.4,1101.4,1101.4,7550.2,7555.5,7559.6,1439.7,1442.0,1444.1,4004.3,4004.3,92055.6,92147.3,12177.2,12182.1,12177.6,2297.1,2299.9,2302.1,1163.0,1161.3,1159.6,1994.3,1993.2,1991.8,13621.5,13609.0,20007.2,20000.2,3173.0,3160.6,3148.2,1774.3,1773.9,1774.0,4200.2,4194.5,4189.0,1855.1,1852.1,1850.7,61240.9,61370.7,4711.6,4712.2,1288.8,1285.8,1283.4,4042.9,4044.2,4043.8,1193.4,1192.6,1192.7,1394.9,1394.7,1394.8,4212.3,4222.3,28.670000,86.620003
96,96,23994.1,24030.6,1403.4,1417.0,1433.1,1101.4,1101.4,1101.4,7571.1,7581.6,7588.2,1459.5,1463.1,1467.3,4013.6,4013.7,92066.1,92281.4,12202.9,12200.6,12199.0,2294.8,2296.7,2299.2,1196.7,1196.4,1196.8,2027.0,2028.1,2030.0,13759.4,13767.1,20151.3,20150.5,3458.3,3461.4,3464.1,1800.7,1801.0,1802.3,4541.8,4544.8,4549.0,2061.7,2063.9,2065.7,62136.0,62276.0,4722.7,4722.5,1313.5,1312.4,1310.9,4052.0,4051.5,4052.2,1199.9,1198.7,1198.8,1399.0,1398.5,1398.9,4217.7,4217.9,28.709999,88.190002
97,97,24255.7,24265.5,1490.8,1492.6,1494.4,1101.4,1101.4,1101.4,7645.2,7647.6,7650.7,1471.7,1472.6,1473.8,4020.8,4020.8,92324.3,92432.9,12223.6,12229.8,12230.3,2299.8,2301.4,2303.4,1208.2,1208.3,1208.6,2031.8,2031.8,2032.0,13773.5,13777.5,20112.2,20114.9,3472.6,3472.5,3472.7,1800.3,1800.5,1801.4,4489.0,4487.3,4485.0,2039.5,2038.3,2037.2,61880.9,62045.2,4736.0,4735.3,1328.7,1328.0,1328.3,4075.1,4074.3,4075.0,1209.8,1209.2,1209.4,1409.5,1409.2,1409.5,4225.6,4225.8,28.680000,86.570000
98,98,24387.9,24415.9,1543.3,1544.4,1545.4,1101.4,1101.4,1101.4,7709.4,7710.6,7713.2,1521.7,1521.6,1522.2,4030.1,4031.1,92304.6,92821.8,12260.9,12260.3,12259.9,2307.6,2309.7,2311.6,1215.2,1215.4,1215.6,2037.5,2037.9,2039.0,13771.4,13771.7,20135.7,20158.1,3492.9,3496.7,3502.0,1799.4,1800.5,1801.9,4521.7,4535.3,4549.0,2021.0,2027.5,2032.6,62048.7,62222.2,4735.6,4737.5,1328.4,1328.8,1330.1,4086.5,4088.5,4089.6,1212.2,1211.6,1211.9,1410.8,1410.2,1410.7,4243.5,4244.3,28.680000,82.639999
99,99,24489.9,24490.0,1558.1,1557.6,1557.3,1101.4,1101.4,1101.4,7730.8,7730.7,7732.4,1526.3,1523.4,1520.6,4035.3,4035.9,92732.9,92740.0,12282.8,12275.2,12276.6,2306.1,2308.1,2310.4,1242.3,1242.6,1243.4,2057.5,2057.9,2058.9,13816.0,13819.6,20199.1,20204.5,3626.5,3631.3,3637.4,1808.9,1809.6,1810.8,4622.4,4624.7,4626.6,2062.2,2062.6,2062.5,61943.9,62154.2,4724.2,4724.4,1277.0,1274.4,1274.0,4066.3,4066.5,4068.0,1198.2,1198.0,1198.2,1394.3,1394.0,1394.0,4234.5,4227.0,28.650000,78.279999
100,100,24301.9,24333.2,1456.9,1463.0,1469.3,1101.4,1101.4,1101.4,7696.9,7698.8,7700.1,1458.0,1457.8,1458.4,4038.7,4039.1,92732.9,92691.8,12288.5,12293.8,12294.1,2307.7,2310.5,2311.6,1251.1,1251.4,1251.8,2062.3,2062.3,2063.0,13825.9,13830.8,20210.8,20209.4,3687.8,3690.6,3692.3,1812.8,1813.2,1814.2,4652.5,4652.0,4651.9,2072.3,2072.4,2072.9,62111.1,62314.2,4737.1,4738.3,1314.1,1314.7,1315.8,4088.9,4089.6,4090.1,1210.0,1209.4,1209.3,1406.6,1406.4,1406.5,4245.6,4244.6,28.690001,74.769997
101,101,24249.1,24257.9,1458.0,1453.5,1452.0,1101.4,1101.4,1101.4,7748.5,7752.8,7756.6,1493.2,1497.8,1502.9,4047.7,4048.2,92652.8,92756.4,12331.9,12332.8,12335.8,2308.1,2309.8,2311.8,1256.9,1256.9,1257.3,2078.8,2079.4,2079.7,13842.3,13849.1,20330.6,20334.6,3764.3,3765.9,3766.8,1819.0,1819.2,1820.2,4791.5,4791.8,4793.5,2110.8,2111.4,2112.8,62750.3,62927.8,4761.2,4761.1,1338.5,1337.9,1338.4,4122.8,4124.4,4124.9,1216.3,1215.9,1216.3,1409.3,1408.6,1408.9,4260.4,4260.5,28.670000,77.769997
102,102,24626.7,24648.3,1564.6,1564.1,1564.7,1101.4,1101.4,1101.4,7819.4,7821.9,7820.6,1547.9,1547.1,1546.0,4064.3,4063.6,92497.8,92637.2,12330.0,12334.7,12338.5,2304.6,2306.6,2308.3,1262.1,1262.2,1262.7,2083.3,2083.2,2083.5,13865.3,13861.6,20319.1,20322.4,3800.8,3798.9,3796.5,1819.7,1819.8,1820.2,4728.8,4720.1,4712.1,2097.7,2094.0,2090.7,62078.0,62162.8,4749.3,4749.3,1318.7,1316.6,1315.6,4091.4,4091.6,4093.4,1209.7,1209.4,1209.3,1405.6,1405.2,1405.3,4257.5,4255.6,28.650000,72.620003
103,103,24511.6,24520.2,1522.9,1522.5,1522.9,1101.4,1101.4,1101.4,7794.5,7797.2,7797.9,1474.7,1474.4,1474.4,4056.7,4057.1,92669.1,92912.2,12320.0,12329.0,12331.8,2315.1,2317.0,2319.5,1246.0,1246.8,1247.8,2066.9,2067.7,2069.2,13834.7,13837.6,20278.5,20278.8,3731.7,3735.3,3740.5,1816.8,1817.7,1819.0,4715.2,4720.1,4724.8,2059.2,2062.3,2064.8,62137.9,62275.4,4745.2,4745.2,1300.5,1300.0,1300.2,4099.6,4100.4,4100.5,1209.9,1209.3,1209.6,1403.9,1403.5,1403.8,4246.5,4244.3,28.709999,62.430000
104,104,24398.6,24405.2,1472.6,1470.3,1469.3,1101.5,1101.4,1101.4,7760.0,7761.5,7764.3,1440.7,1443.3,1448.0,4062.2,4062.2,92804.0,93137.3,12337.0,12346.7,12340.2,2312.1,2313.9,2315.1,1271.2,1270.8,1270.4,2081.3,2078.8,2077.4,13845.3,13852.0,20238.9,20244.1,3736.4,3732.9,3734.6,1816.6,1817.3,1818.4,4703.8,4706.5,4707.8,2055.5,2054.8,2051.9,61964.5,62055.1,4749.0,4747.7,1296.5,1294.8,1293.5,4106.4,4107.4,4108.3,1207.3,1206.6,1206.2,1398.8,1398.4,1398.7,4258.3,4257.0,28.719999,71.129997
105,105,24342.4,24350.4,1436.0,1438.2,1442.8,1101.4,1101.4,1101.4,7759.6,7761.0,7762.7,1425.2,1426.2,1429.6,4068.5,4068.7,92681.8,92754.9,12354.7,12361.5,12363.3,2317.6,2319.4,2320.8,1264.2,1261.5,1257.6,2073.6,2075.5,2079.2,13844.9,13852.1,20313.1,20319.5,3769.4,3775.2,3780.3,1821.0,1821.9,1823.1,4829.2,4834.7,4839.3,2089.9,2092.4,2094.8,62552.1,62724.3,4769.6,4771.1,1338.1,1337.3,1337.6,4141.7,4140.4,4139.6,1220.5,1219.9,1220.2,1413.5,1412.3,1412.5,4261.0,4259.8,28.780001,76.370003
106,106,24669.0,24679.0,1562.5,1562.3,1562.6,1101.4,1101.4,1101.4,7896.8,7899.8,7900.6,1521.0,1520.0,1520.9,4080.3,4081.0,92850.9,92873.7,12357.8,12361.4,12359.3,2314.7,2316.9,2318.8,1276.1,1276.3,1276.9,2093.4,2093.9,2095.4,13871.4,13872.4,20314.5,20303.7,3830.5,3825.5,3819.5,1822.2,1821.8,1822.3,4762.1,4752.7,4745.6,2067.1,2062.3,2057.4,61949.0,62057.6,4765.9,4766.1,1331.2,1330.2,1329.8,4122.6,4122.7,4123.4,1218.2,1217.7,1217.7,1412.3,1411.7,1412.1,4259.6,4258.0,28.709999,78.580002
107,107,24650.9,24666.8,1559.5,1559.3,1559.3,1101.4,1101.4,1101.4,7910.4,7912.3,7911.7,1503.9,1502.5,1501.2,4082.0,4081.9,92859.5,92966.4,12378.1,12378.0,12381.1,2321.3,2323.1,2325.2,1254.5,1252.2,1250.0,2074.2,2073.0,2072.4,13833.0,13837.9,20228.8,20224.8,3604.2,3581.4,3557.9,1807.4,1806.5,1806.3,4589.6,4581.1,4577.3,1939.2,1939.0,1940.9,61782.0,61888.8,4763.2,4765.7,1317.2,1317.2,1317.8,4130.3,4130.5,4130.8,1218.9,1218.8,1219.1,1413.2,1413.5,1413.6,4263.5,4264.4,28.740000,73.470001
108,108,24719.0,24728.8,1568.7,1569.0,1570.1,1101.4,1101.4,1101.4,7930.8,7933.3,7935.8,1529.1,1529.5,1530.3,4093.4,4093.5,93007.1,93080.0,12378.7,12381.9,12381.6,2317.5,2319.1,2321.0,1251.1,1251.0,1250.9,2089.3,2088.8,2088.9,13885.1,13887.5,20313.6,20292.3,3724.1,3699.5,3676.8,1816.9,1816.6,1817.2,4719.5,4719.1,4719.4,2030.3,2030.2,2029.6,62004.8,62112.4,4771.0,4771.9,1322.6,1321.8,1322.0,4134.0,4134.6,4134.9,1221.0,1220.4,1220.4,1413.5,1412.9,1412.8,4275.3,4275.6,28.750000,77.919998
109,109,24722.0,24741.3,1566.8,1568.3,1569.9,1101.5,1101.4,1101.4,7951.6,7954.2,7954.8,1525.8,1526.5,1526.5,4094.7,4094.9,92680.4,93099.3,12385.3,12390.7,12385.6,2324.0,2326.7,2328.6,1243.4,1241.4,1239.4,2075.5,2074.6,2074.7,13862.4,13867.3,20269.1,20277.4,3571.4,3565.4,3562.1,1810.1,1810.2,1810.8,4662.7,4663.6,4666.7,1976.2,1978.4,1981.4,61876.5,62037.6,4769.5,4769.1,1307.2,1306.6,1306.8,4138.6,4139.1,4140.1,1220.5,1219.9,1220.1,1411.9,1411.3,1411.0,4267.7,4268.1,28.719999,74.559998
110,110,24685.1,24706.5,1548.7,1548.6,1549.1,1101.4,1101.4,1101.4,7955.0,7956.1,7959.2,1499.7,1499.5,1499.3,4099.2,4099.0,92870.9,93155.2,12398.2,12402.6,12408.7,2328.2,2330.4,2333.1,1229.3,1225.7,1222.3,2070.1,2069.6,2070.4,13850.8,13863.7,20296.2,20302.9,3588.6,3611.9,3633.1,1815.5,1816.5,1818.4,4788.8,4800.9,4811.7,2037.8,2042.6,2047.0,62316.7,62431.5,4770.5,4770.8,1308.2,1307.9,1309.1,4146.8,4147.3,4147.4,1218.0,1216.6,1216.4,1404.2,1403.5,1404.4,4269.0,4269.9,28.780001,77.089996
111,111,24706.4,24731.3,1548.5,1551.9,1555.3,1101.4,1101.4,1101.4,7978.0,7982.9,7987.0,1512.4,1509.1,1506.0,4105.7,4105.8,92821.8,92998.5,12411.3,12408.4,12414.1,2327.3,2329.8,2331.5,1261.4,1262.6,1263.8,2098.7,2098.8,2098.8,13900.1,13898.0,20318.7,20323.2,3711.4,3706.2,3707.0,1818.2,1818.9,1820.7,4792.1,4800.7,4806.0,2048.5,2050.1,2052.7,62196.7,62322.2,4783.1,4786.2,1332.5,1334.2,1336.4,4178.0,4180.3,4182.2,1230.2,1229.9,1230.2,1418.1,1417.3,1418.5,4283.1,4283.2,28.760000,80.849998
112,112,24866.2,24897.4,1587.7,1587.6,1588.1,1101.5,1101.4,1101.4,8030.6,8033.5,8034.0,1554.1,1554.4,1554.6,4120.4,4120.4,93029.2,93412.4,12427.8,12439.3,12435.5,2321.3,2322.6,2324.0,1283.5,1283.4,1283.7,2119.5,2119.3,2119.7,13937.1,13941.0,20480.4,20476.2,3891.0,3891.8,3892.0,1831.7,1832.1,1833.0,5007.3,5008.4,5009.1,2145.9,2146.7,2146.8,62946.1,63013.3,4810.8,4810.0,1363.1,1362.6,1362.5,4199.6,4198.4,4198.5,1234.5,1233.8,1233.8,1419.7,1419.4,1419.5,4287.2,4287.2,28.740000,81.669998
